player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Steve Cook,57.0,Bournemouth,Wayward,26,Right Foot,Volley,0,0,0,0,2018-04-14,Liverpool,Bournemouth
Mohamed Salah,62.0,Liverpool,Saved,21,Left Foot,0,Trent Alexander-Arnold,Pass (Live),0,0,2018-04-14,Liverpool,Bournemouth
Mohamed Salah,64.0,Liverpool,Blocked,19,Left Foot,0,Roberto Firmino,Pass (Live),Trent Alexander-Arnold,Pass (Live),2018-04-14,Liverpool,Bournemouth
Mohamed Salah,69.0,Liverpool,Goal,14,Head,Lob,Trent Alexander-Arnold,Pass (Live),Dejan Lovren,Pass (Live),2018-04-14,Liverpool,Bournemouth
Sadio Mané,70.0,Liverpool,Off Target,23,Left Foot,0,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live),2018-04-14,Liverpool,Bournemouth
Roberto Firmino,74.0,Liverpool,Blocked,11,Left Foot,0,Roberto Firmino,Dribble,Alex Oxlade-Chamberlain,Pass (Live),2018-04-14,Liverpool,Bournemouth
Alex Oxlade-Chamberlain,80.0,Liverpool,Off Target,27,Right Foot,0,Georginio Wijnaldum,Pass (Live),0,0,2018-04-14,Liverpool,Bournemouth
Dan Gosling,82.0,Bournemouth,Saved,11,Right Foot,0,0,0,0,0,2018-04-14,Liverpool,Bournemouth
Joshua King,82.0,Bournemouth,Blocked,16,Right Foot,0,Andrew Surman,Pass (Live),Ryan Fraser,Pass (Live),2018-04-14,Liverpool,Bournemouth
Joshua King,82.0,Bournemouth,Blocked,16,Right Foot,0,Ryan Fraser,Pass (Dead),Joshua King,Shot,2018-04-14,Liverpool,Bournemouth
Callum Wilson,84.0,Bournemouth,Off Target,12,Left Foot,Half volley,Joshua King,Pass (Live),Dan Gosling,Pass (Live),2018-04-14,Liverpool,Bournemouth
Joshua King,85.0,Bournemouth,Blocked,18,Right Foot,0,Charlie Daniels,Pass (Live),Andrew Surman,Pass (Live),2018-04-14,Liverpool,Bournemouth
Alex Oxlade-Chamberlain,89.0,Liverpool,Off Target,31,Right Foot,0,Georginio Wijnaldum,Pass (Live),James Milner,Pass (Dead),2018-04-14,Liverpool,Bournemouth
Roberto Firmino,90.0,Liverpool,Goal,16,Right Foot,0,Alex Oxlade-Chamberlain,Pass (Live),Georginio Wijnaldum,Pass (Live),2018-04-14,Liverpool,Bournemouth
James Milner,90.2,Liverpool,Off Target,16,Left Foot,0,Mohamed Salah,Pass (Live),Jordan Henderson,Pass (Live),2018-04-14,Liverpool,Bournemouth
Leroy Sané,4.0,Manchester City,Woodwork,14,Left Foot,Volley,Raheem Sterling,Pass (Live),David Silva,Pass (Live),2018-04-14,Tottenham,Manchester City
Dele Alli,7.0,Tottenham,Blocked,18,Left Foot,0,Eric Dier,Pass (Live),Kieran Trippier,Pass (Dead),2018-04-14,Tottenham,Manchester City
Raheem Sterling,8.0,Manchester City,Off Target,19,Right Foot,0,İlkay Gündoğan,Pass (Live),0,0,2018-04-14,Tottenham,Manchester City
Kevin De Bruyne,9.0,Manchester City,Off Target,25,Right Foot,0,David Silva,Pass (Live),Vincent Kompany,Pass (Live),2018-04-14,Tottenham,Manchester City
İlkay Gündoğan,19.0,Manchester City,Blocked,20,Right Foot,0,Raheem Sterling,Pass (Live),Kevin De Bruyne,Pass (Live),2018-04-14,Tottenham,Manchester City
Gabriel Jesus,22.0,Manchester City,Goal,13,Left Foot,0,Vincent Kompany,Pass (Live),İlkay Gündoğan,Pass (Live),2018-04-14,Tottenham,Manchester City
İlkay Gündoğan (pen),25.0,Manchester City,Goal,12,Right Foot,0,Raheem Sterling,Fouled,İlkay Gündoğan,Pass (Live),2018-04-14,Tottenham,Manchester City
Leroy Sané,29.0,Manchester City,Blocked,9,Left Foot,0,Gabriel Jesus,Pass (Live),Fabian Delph,Pass (Dead),2018-04-14,Tottenham,Manchester City
Érik Lamela,31.0,Tottenham,Off Target,25,Left Foot,0,Christian Eriksen,Pass (Live),Mousa Dembélé,Pass (Live),2018-04-14,Tottenham,Manchester City
David Silva,33.0,Manchester City,Saved,23,Left Foot,0,0,0,0,0,2018-04-14,Tottenham,Manchester City
Leroy Sané,40.0,Manchester City,Off Target,31,Left Foot,Free kick,Raheem Sterling,Fouled,Fabian Delph,Pass (Live),2018-04-14,Tottenham,Manchester City
Christian Eriksen,42.0,Tottenham,Blocked,10,Right Foot,0,Harry Kane,Pass (Live),Ben Davies,Pass (Live),2018-04-14,Tottenham,Manchester City
Christian Eriksen,42.0,Tottenham,Goal,10,Left Foot,Volley,Christian Eriksen,Shot,0,0,2018-04-14,Tottenham,Manchester City
Gabriel Jesus,64.0,Manchester City,Off Target,18,Left Foot,0,İlkay Gündoğan,Pass (Live),Kevin De Bruyne,Pass (Live),2018-04-14,Tottenham,Manchester City
Raheem Sterling,65.0,Manchester City,Saved,14,Left Foot,Deflected,David Silva,Pass (Live),Raheem Sterling,Pass (Live),2018-04-14,Tottenham,Manchester City
Kevin De Bruyne,70.0,Manchester City,Blocked,31,Right Foot,Free kick,Kevin De Bruyne,Fouled,David Silva,Pass (Live),2018-04-14,Tottenham,Manchester City
Raheem Sterling,71.0,Manchester City,Blocked,6,Right Foot,0,Raheem Sterling,Dribble,Kevin De Bruyne,Pass (Live),2018-04-14,Tottenham,Manchester City
Nicolás Otamendi,72.0,Manchester City,Blocked,14,Right Foot,0,0,0,0,0,2018-04-14,Tottenham,Manchester City
Gabriel Jesus,72.0,Manchester City,Saved,14,Right Foot,0,0,0,0,0,2018-04-14,Tottenham,Manchester City
Raheem Sterling,72.0,Manchester City,Goal,4,Left Foot,Half volley,Gabriel Jesus,Shot,0,0,2018-04-14,Tottenham,Manchester City
Raheem Sterling,75.0,Manchester City,Blocked,12,Left Foot,0,Kevin De Bruyne,Pass (Live),Nicolás Otamendi,Pass (Live),2018-04-14,Tottenham,Manchester City
Dele Alli,83.0,Tottenham,Blocked,20,Right Foot,0,Lucas Moura,Pass (Live),0,0,2018-04-14,Tottenham,Manchester City
Son Heung-min,85.0,Tottenham,Blocked,26,Left Foot,0,Kieran Trippier,Pass (Live),Lucas Moura,Pass (Live),2018-04-14,Tottenham,Manchester City
Christian Eriksen,87.0,Tottenham,Saved,15,Left Foot,0,0,0,0,0,2018-04-14,Tottenham,Manchester City
Lucas Moura,90.2,Tottenham,Saved,30,Right Foot,0,Harry Kane,Pass (Live),Christian Eriksen,Pass (Dead),2018-04-14,Tottenham,Manchester City
Alexandre Lacazette,5.0,Arsenal,Off Target,19,Right Foot,0,0,0,0,0,2018-04-15,Newcastle Utd,Arsenal
Kenedy,9.0,Newcastle Utd,Saved,36,Left Foot,0,Matt Ritchie,Pass (Live),Mohamed Diamé,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Alexandre Lacazette,14.0,Arsenal,Goal,7,Right Foot,Volley,Pierre-Emerick Aubameyang,Pass (Live),Shkodran Mustafi,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Pierre-Emerick Aubameyang,17.0,Arsenal,Blocked,14,Right Foot,0,Alex Iwobi,Pass (Live),Petr Čech,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Alex Iwobi,21.0,Arsenal,Saved,15,Right Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Calum Chambers,Pass (Dead),2018-04-15,Newcastle Utd,Arsenal
Pierre-Emerick Aubameyang,25.0,Arsenal,Saved off Target,29,Right Foot,0,Alex Iwobi,Pass (Live),Calum Chambers,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Ayoze Pérez,29.0,Newcastle Utd,Goal,10,Right Foot,0,DeAndre Yedlin,Pass (Live),Dwight Gayle,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Calum Chambers,36.0,Arsenal,Saved,28,Right Foot,Volley,0,0,0,0,2018-04-15,Newcastle Utd,Arsenal
Pierre-Emerick Aubameyang,39.0,Arsenal,Blocked,32,Right Foot,Free kick,Alex Iwobi,Fouled,Granit Xhaka,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Calum Chambers,39.0,Arsenal,Off Target,8,Right Foot,Half volley,Nacho Monreal,Pass (Live),Granit Xhaka,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Matt Ritchie,40.0,Newcastle Utd,Saved,18,Left Foot,0,Ayoze Pérez,Pass (Live),DeAndre Yedlin,Pass (Dead),2018-04-15,Newcastle Utd,Arsenal
Calum Chambers,41.0,Arsenal,Off Target,7,Head,0,Granit Xhaka,Pass (Dead),0,0,2018-04-15,Newcastle Utd,Arsenal
Joe Willock,42.0,Arsenal,Off Target,13,Right Foot,0,Alexandre Lacazette,Pass (Live),0,0,2018-04-15,Newcastle Utd,Arsenal
Matt Ritchie,65.0,Newcastle Utd,Off Target,28,Left Foot,Half volley,0,0,0,0,2018-04-15,Newcastle Utd,Arsenal
Alex Iwobi,67.0,Arsenal,Off Target,24,Left Foot,0,Mohamed Elneny,Pass (Live),Shkodran Mustafi,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Matt Ritchie,68.0,Newcastle Utd,Goal,13,Right Foot,0,Ayoze Pérez,Pass (Live),Islam Slimani,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Kenedy,75.0,Newcastle Utd,Woodwork,12,Left Foot,0,Islam Slimani,Pass (Live),Kenedy,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Ayoze Pérez,77.0,Newcastle Utd,Blocked,11,Right Foot,0,Islam Slimani,Pass (Live),Islam Slimani,Dribble,2018-04-15,Newcastle Utd,Arsenal
Ayoze Pérez,77.0,Newcastle Utd,Off Target,5,Left Foot,Half volley,Ayoze Pérez,Shot,0,0,2018-04-15,Newcastle Utd,Arsenal
Mohamed Elneny,83.0,Arsenal,Off Target,34,Right Foot,0,0,0,0,0,2018-04-15,Newcastle Utd,Arsenal
Alex Iwobi,85.0,Arsenal,Blocked,18,Right Foot,0,Alexandre Lacazette,Pass (Live),Nacho Monreal,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Alexandre Lacazette,85.0,Arsenal,Off Target,15,Right Foot,Half volley,0,0,0,0,2018-04-15,Newcastle Utd,Arsenal
Danny Welbeck,90.2,Arsenal,Blocked,24,Left Foot,0,Alexandre Lacazette,Pass (Live),Mohamed Elneny,Pass (Live),2018-04-15,Newcastle Utd,Arsenal
Paul Pogba,7.0,Manchester Utd,Saved,32,Right Foot,0,Ashley Young,Pass (Live),Juan Mata,Pass (Live),2018-04-15,Manchester Utd,West Brom
Jake Livermore,12.0,West Brom,Saved,12,Left Foot,0,Salomón Rondón,Pass (Live),Salomón Rondón,Dribble,2018-04-15,Manchester Utd,West Brom
Salomón Rondón,13.0,West Brom,Off Target,8,Head,0,James McClean,Pass (Live),Jake Livermore,Pass (Live),2018-04-15,Manchester Utd,West Brom
Romelu Lukaku,19.0,Manchester Utd,Saved,10,Left Foot,Half volley,Juan Mata,Pass (Live),0,0,2018-04-15,Manchester Utd,West Brom
Chris Brunt,25.0,West Brom,Blocked,35,Left Foot,0,Salomón Rondón,Pass (Live),Jay Rodriguez,Pass (Live),2018-04-15,Manchester Utd,West Brom
Salomón Rondón,25.0,West Brom,Saved,9,Head,0,James McClean,Pass (Live),Chris Brunt,Shot,2018-04-15,Manchester Utd,West Brom
Paul Pogba,26.0,Manchester Utd,Blocked,34,Right Foot,0,0,0,0,0,2018-04-15,Manchester Utd,West Brom
Nemanja Matić,32.0,Manchester Utd,Off Target,31,Left Foot,0,Juan Mata,Pass (Live),Antonio Valencia,Pass (Live),2018-04-15,Manchester Utd,West Brom
Chris Brunt,36.0,West Brom,Wayward,27,Left Foot,0,James McClean,Pass (Live),Salomón Rondón,Pass (Live),2018-04-15,Manchester Utd,West Brom
Paul Pogba,38.0,Manchester Utd,Off Target,35,Right Foot,0,Nemanja Matić,Pass (Live),Ander Herrera,Pass (Live),2018-04-15,Manchester Utd,West Brom
Paul Pogba,45.1,Manchester Utd,Blocked,21,Right Foot,0,Alexis Sánchez,Pass (Live),Paul Pogba,Pass (Live),2018-04-15,Manchester Utd,West Brom
Juan Mata,47.0,Manchester Utd,Blocked,14,Right Foot,Half volley,Alexis Sánchez,Pass (Live),Paul Pogba,Pass (Live),2018-04-15,Manchester Utd,West Brom
Jesse Lingard,47.0,Manchester Utd,Blocked,12,Right Foot,Half volley,Juan Mata,Shot,0,0,2018-04-15,Manchester Utd,West Brom
Salomón Rondón,49.0,West Brom,Saved,12,Head,0,James McClean,Pass (Live),Chris Brunt,Pass (Live),2018-04-15,Manchester Utd,West Brom
Juan Mata,53.0,Manchester Utd,Off Target,23,Left Foot,0,Paul Pogba,Pass (Live),Antonio Valencia,Pass (Live),2018-04-15,Manchester Utd,West Brom
Matt Phillips,56.0,West Brom,Blocked,22,Right Foot,0,0,0,0,0,2018-04-15,Manchester Utd,West Brom
Jay Rodriguez,62.0,West Brom,Off Target,35,Right Foot,0,Salomón Rondón,Pass (Live),Jake Livermore,Pass (Live),2018-04-15,Manchester Utd,West Brom
Romelu Lukaku,66.0,Manchester Utd,Saved,8,Head,0,Nemanja Matić,Pass (Live),Ashley Young,Pass (Live),2018-04-15,Manchester Utd,West Brom
Jesse Lingard,69.0,Manchester Utd,Off Target,22,Right Foot,0,Juan Mata,Pass (Live),Anthony Martial,Pass (Live),2018-04-15,Manchester Utd,West Brom
Jay Rodriguez,73.0,West Brom,Goal,6,Head,0,0,0,0,0,2018-04-15,Manchester Utd,West Brom
Jesse Lingard,74.0,Manchester Utd,Blocked,18,Right Foot,0,Juan Mata,Pass (Live),Anthony Martial,Pass (Live),2018-04-15,Manchester Utd,West Brom
Anthony Martial,75.0,Manchester Utd,Off Target,15,Right Foot,Half volley,Alexis Sánchez,Pass (Live),0,0,2018-04-15,Manchester Utd,West Brom
James McClean,81.0,West Brom,Off Target,22,Left Foot,0,James McClean,Interception,0,0,2018-04-15,Manchester Utd,West Brom
Chris Smalling,90.3,Manchester Utd,Saved,7,Head,0,Antonio Valencia,Pass (Live),Nemanja Matić,Pass (Live),2018-04-15,Manchester Utd,West Brom
Ramadan Sobhi,3.0,Stoke City,Saved,22,Left Foot,0,Mame Biram Diouf,Pass (Live),Xherdan Shaqiri,Pass (Live),2018-04-16,West Ham,Stoke City
Moritz Bauer,12.0,Stoke City,Saved,17,Right Foot,0,Xherdan Shaqiri,Pass (Live),Ramadan Sobhi,Pass (Live),2018-04-16,West Ham,Stoke City
Mame Biram Diouf,15.0,Stoke City,Saved,12,Head,0,Moritz Bauer,Pass (Live),0,0,2018-04-16,West Ham,Stoke City
Aaron Cresswell,17.0,West Ham,Saved,34,Left Foot,Free kick,Marko Arnautović,Fouled,Mark Noble,Pass (Live),2018-04-16,West Ham,Stoke City
Marko Arnautović,32.0,West Ham,Off Target,16,Right Foot,0,João Mário,Pass (Live),Declan Rice,Pass (Live),2018-04-16,West Ham,Stoke City
Mame Biram Diouf,33.0,Stoke City,Saved,21,Right Foot,Half volley,Ramadan Sobhi,Pass (Live),Badou Ndiaye,Pass (Live),2018-04-16,West Ham,Stoke City
Declan Rice,34.0,West Ham,Blocked,28,Right Foot,0,João Mário,Pass (Live),Mark Noble,Pass (Live),2018-04-16,West Ham,Stoke City
Marko Arnautović,35.0,West Ham,Saved,8,Right Foot,Half volley,Pablo Zabaleta,Pass (Live),Mark Noble,Pass (Live),2018-04-16,West Ham,Stoke City
Arthur Masuaku,36.0,West Ham,Off Target,33,Left Foot,0,0,0,0,0,2018-04-16,West Ham,Stoke City
Ramadan Sobhi,41.0,Stoke City,Blocked,14,Left Foot,0,Xherdan Shaqiri,Pass (Live),Xherdan Shaqiri,Dribble,2018-04-16,West Ham,Stoke City
Mark Noble,45.1,West Ham,Saved,30,Right Foot,0,Cheikhou Kouyaté,Pass (Live),0,0,2018-04-16,West Ham,Stoke City
Mark Noble,51.0,West Ham,Blocked,24,Right Foot,Half volley,0,0,0,0,2018-04-16,West Ham,Stoke City
Mame Biram Diouf,56.0,Stoke City,Off Target,8,Right Foot,Half volley,Moritz Bauer,Pass (Live),Badou Ndiaye,Pass (Live),2018-04-16,West Ham,Stoke City
João Mário,60.0,West Ham,Blocked,18,Right Foot,0,Arthur Masuaku,Pass (Live),Aaron Cresswell,Pass (Live),2018-04-16,West Ham,Stoke City
Aaron Cresswell,62.0,West Ham,Saved,72,Left Foot,Free kick,Aaron Cresswell,Fouled,0,0,2018-04-16,West Ham,Stoke City
Xherdan Shaqiri,62.0,Stoke City,Blocked,26,Left Foot,0,Mame Biram Diouf,Pass (Live),Jack Butland,Pass (Live),2018-04-16,West Ham,Stoke City
Mark Noble,63.0,West Ham,Blocked,21,Right Foot,0,Arthur Masuaku,Pass (Live),João Mário,Pass (Dead),2018-04-16,West Ham,Stoke City
Edimilson Fernandes,66.0,West Ham,Blocked,22,Left Foot,0,Aaron Cresswell,Pass (Live),0,0,2018-04-16,West Ham,Stoke City
Aaron Cresswell,69.0,West Ham,Saved,28,Left Foot,Free kick,João Mário,Fouled,João Mário,Dribble,2018-04-16,West Ham,Stoke City
João Mário,70.0,West Ham,Blocked,28,Right Foot,Free kick,Aaron Cresswell,Fouled,Mark Noble,Pass (Live),2018-04-16,West Ham,Stoke City
Aaron Cresswell,73.0,West Ham,Blocked,32,Left Foot,Free kick,João Mário,Fouled,Angelo Ogbonna,Pass (Live),2018-04-16,West Ham,Stoke City
Mame Biram Diouf,79.0,Stoke City,Blocked,15,Right Foot,0,Erik Pieters,Pass (Live),Xherdan Shaqiri,Pass (Live),2018-04-16,West Ham,Stoke City
Xherdan Shaqiri,79.0,Stoke City,Saved,19,Left Foot,0,Joe Allen,Pass (Live),Mame Biram Diouf,Shot,2018-04-16,West Ham,Stoke City
Peter Crouch,79.0,Stoke City,Goal,5,Right Foot,0,Xherdan Shaqiri,Shot,0,0,2018-04-16,West Ham,Stoke City
Manuel Lanzini,82.0,West Ham,Blocked,25,Right Foot,Free kick,Javier Hernández,Fouled,Javier Hernández,Dribble,2018-04-16,West Ham,Stoke City
João Mário,84.0,West Ham,Off Target,26,Right Foot,0,0,0,0,0,2018-04-16,West Ham,Stoke City
Andy Carroll,90.0,West Ham,Goal,16,Left Foot,Volley,Aaron Cresswell,Pass (Live),0,0,2018-04-16,West Ham,Stoke City
Bruno Martins Indi,90.3,Stoke City,Blocked,5,Head,0,Xherdan Shaqiri,Pass (Dead),Xherdan Shaqiri,Fouled,2018-04-16,West Ham,Stoke City
Manuel Lanzini,90.4,West Ham,Blocked,22,Right Foot,0,Andy Carroll,Pass (Live),Angelo Ogbonna,Pass (Dead),2018-04-16,West Ham,Stoke City
Christian Eriksen,12.0,Tottenham,Blocked,20,Right Foot,Free kick,Lucas Moura,Fouled,Lucas Moura,Interception,2018-04-17,Brighton,Tottenham
Lewis Dunk,18.0,Brighton,Saved,11,Head,0,Pascal Groß,Pass (Dead),0,0,2018-04-17,Brighton,Tottenham
Jan Vertonghen,20.0,Tottenham,Blocked,30,Left Foot,0,Son Heung-min,Pass (Live),Moussa Sissoko,Pass (Live),2018-04-17,Brighton,Tottenham
Anthony Knockaert,20.0,Brighton,Saved,29,Left Foot,Deflected,Anthony Knockaert,Dribble,Anthony Knockaert,Dribble,2018-04-17,Brighton,Tottenham
Son Heung-min,23.0,Tottenham,Saved,13,Left Foot,0,Moussa Sissoko,Pass (Live),Harry Kane,Pass (Live),2018-04-17,Brighton,Tottenham
Gaëtan Bong,25.0,Brighton,Saved,29,Left Foot,Deflected,Beram Kayal,Pass (Live),0,0,2018-04-17,Brighton,Tottenham
Dale Stephens,27.0,Brighton,Blocked,9,Right Foot,Back heel,Pascal Groß,Pass (Live),Bruno,Pass (Live),2018-04-17,Brighton,Tottenham
Lewis Dunk,30.0,Brighton,Off Target,30,Right Foot,Half volley,0,0,0,0,2018-04-17,Brighton,Tottenham
Harry Kane,31.0,Tottenham,Off Target,17,Left Foot,0,Christian Eriksen,Pass (Live),Lucas Moura,Pass (Live),2018-04-17,Brighton,Tottenham
Lucas Moura,32.0,Tottenham,Saved,30,Right Foot,0,Christian Eriksen,Pass (Live),Harry Kane,Pass (Live),2018-04-17,Brighton,Tottenham
Harry Kane,45.3,Tottenham,Saved,21,Right Foot,0,Christian Eriksen,Pass (Dead),Harry Kane,Fouled,2018-04-17,Brighton,Tottenham
Son Heung-min,45.4,Tottenham,Saved,13,Right Foot,0,Harry Kane,Pass (Live),Lucas Moura,Pass (Live),2018-04-17,Brighton,Tottenham
Harry Kane,48.0,Tottenham,Goal,9,Right Foot,Deflected,Son Heung-min,Pass (Live),Son Heung-min,Dribble,2018-04-17,Brighton,Tottenham
Pascal Groß (pen),50.0,Brighton,Goal,12,Right Foot,0,José Izquierdo,Fouled,Glenn Murray,Pass (Live),2018-04-17,Brighton,Tottenham
Lucas Moura,55.0,Tottenham,Off Target,15,Right Foot,0,Christian Eriksen,Pass (Live),Christian Eriksen,Fouled,2018-04-17,Brighton,Tottenham
Christian Eriksen,58.0,Tottenham,Blocked,27,Right Foot,Free kick,0,0,0,0,2018-04-17,Brighton,Tottenham
Ben Davies,58.0,Tottenham,Blocked,26,Right Foot,Volley,Christian Eriksen,Shot,0,0,2018-04-17,Brighton,Tottenham
Son Heung-min,69.0,Tottenham,Wayward,21,Right Foot,Half volley,Christian Eriksen,Pass (Live),Serge Aurier,Pass (Live),2018-04-17,Brighton,Tottenham
Christian Eriksen,72.0,Tottenham,Blocked,28,Left Foot,0,Serge Aurier,Pass (Live),Son Heung-min,Pass (Live),2018-04-17,Brighton,Tottenham
Toby Alderweireld,73.0,Tottenham,Off Target,12,Left Foot,0,0,0,0,0,2018-04-17,Brighton,Tottenham
José Izquierdo,75.0,Brighton,Saved,23,Right Foot,0,Anthony Knockaert,Pass (Live),0,0,2018-04-17,Brighton,Tottenham
Harry Kane,85.0,Tottenham,Off Target,32,Right Foot,0,Ben Davies,Pass (Live),Jan Vertonghen,Pass (Live),2018-04-17,Brighton,Tottenham
Pascal Groß,86.0,Brighton,Off Target,18,Right Foot,Half volley,Leonardo Ulloa,Pass (Live),Gaëtan Bong,Pass (Dead),2018-04-17,Brighton,Tottenham
Érik Lamela,88.0,Tottenham,Saved,16,Right Foot,0,0,0,0,0,2018-04-17,Brighton,Tottenham
Simon Francis,3.0,Bournemouth,Blocked,25,Right Foot,0,Ryan Fraser,Pass (Dead),Joshua King,Fouled,2018-04-18,Bournemouth,Manchester Utd
Jordon Ibe,11.0,Bournemouth,Off Target,21,Right Foot,0,Callum Wilson,Pass (Live),Charlie Daniels,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Ander Herrera,16.0,Manchester Utd,Blocked,24,Left Foot,0,Phil Jones,Pass (Live),0,0,2018-04-18,Bournemouth,Manchester Utd
Anthony Martial,23.0,Manchester Utd,Blocked,28,Right Foot,0,Ander Herrera,Tackle,0,0,2018-04-18,Bournemouth,Manchester Utd
Ryan Fraser,24.0,Bournemouth,Blocked,12,Left Foot,0,Lewis Cook,Pass (Live),Ryan Fraser,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Marcus Rashford,26.0,Manchester Utd,Blocked,27,Right Foot,0,Paul Pogba,Pass (Live),Anthony Martial,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Marcus Rashford,27.0,Manchester Utd,Saved,17,Right Foot,0,Marcus Rashford,Tackle,0,0,2018-04-18,Bournemouth,Manchester Utd
Chris Smalling,28.0,Manchester Utd,Goal,4,Left Foot,Open goal,Jesse Lingard,Pass (Live),Ander Herrera,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Ryan Fraser,31.0,Bournemouth,Saved,17,Right Foot,0,Lewis Cook,Pass (Live),Lewis Cook,Dribble,2018-04-18,Bournemouth,Manchester Utd
Ander Herrera,37.0,Manchester Utd,Blocked,26,Right Foot,0,Marcus Rashford,Pass (Dead),0,0,2018-04-18,Bournemouth,Manchester Utd
Paul Pogba,43.0,Manchester Utd,Blocked,23,Right Foot,0,Anthony Martial,Pass (Live),Jesse Lingard,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Joshua King,45.0,Bournemouth,Saved,25,Right Foot,0,Nathan Aké,Pass (Live),Nathan Aké,Fouled,2018-04-18,Bournemouth,Manchester Utd
Simon Francis,45.1,Bournemouth,Blocked,16,Right Foot,Half volley,Steve Cook,Pass (Dead),0,0,2018-04-18,Bournemouth,Manchester Utd
Simon Francis,45.1,Bournemouth,Wayward,10,Head,0,Ryan Fraser,Pass (Dead),Simon Francis,Shot,2018-04-18,Bournemouth,Manchester Utd
Anthony Martial,48.0,Manchester Utd,Blocked,13,Right Foot,0,Anthony Martial,Dribble,Luke Shaw,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Callum Wilson,56.0,Bournemouth,Off Target,4,Right Foot,"Open goal, Volley",Joshua King,Pass (Live),Ryan Fraser,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Callum Wilson,58.0,Bournemouth,Off Target,8,Right Foot,Volley,Ryan Fraser,Pass (Live),Simon Francis,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Callum Wilson,64.0,Bournemouth,Blocked,13,Right Foot,0,Lewis Cook,Pass (Live),Lewis Cook,Dribble,2018-04-18,Bournemouth,Manchester Utd
Nathan Aké,64.0,Bournemouth,Wayward,10,Head,0,Ryan Fraser,Pass (Dead),Callum Wilson,Shot,2018-04-18,Bournemouth,Manchester Utd
Marcus Rashford,65.0,Manchester Utd,Blocked,17,Right Foot,0,Anthony Martial,Pass (Live),David de Gea,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Luke Shaw,66.0,Manchester Utd,Blocked,21,Left Foot,Half volley,0,0,0,0,2018-04-18,Bournemouth,Manchester Utd
Romelu Lukaku,67.0,Manchester Utd,Blocked,18,Left Foot,Free kick,Paul Pogba,Fouled,Romelu Lukaku,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Marcus Rashford,69.0,Manchester Utd,Saved,24,Left Foot,0,Matteo Darmian,Pass (Live),Marouane Fellaini,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Romelu Lukaku,70.0,Manchester Utd,Goal,13,Left Foot,Lob,Paul Pogba,Pass (Live),Anthony Martial,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Lys Mousset,82.0,Bournemouth,Off Target,20,Right Foot,0,Lewis Cook,Pass (Live),Joshua King,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Ryan Fraser,86.0,Bournemouth,Blocked,29,Right Foot,0,Jermain Defoe,Pass (Live),Dan Gosling,Pass (Live),2018-04-18,Bournemouth,Manchester Utd
Dan Gosling,87.0,Bournemouth,Off Target,24,Right Foot,0,Callum Wilson,Pass (Dead),0,0,2018-04-18,Bournemouth,Manchester Utd
Olivier Giroud,6.0,Chelsea,Blocked,11,Left Foot,0,Olivier Giroud,Dribble,Victor Moses,Pass (Live),2018-04-19,Burnley,Chelsea
Álvaro Morata,11.0,Chelsea,Saved,8,Right Foot,0,Olivier Giroud,Pass (Live),César Azpilicueta,Pass (Live),2018-04-19,Burnley,Chelsea
Pedro,16.0,Chelsea,Off Target,21,Right Foot,Volley,Olivier Giroud,Pass (Live),Tiemoué Bakayoko,Pass (Live),2018-04-19,Burnley,Chelsea
Pedro,29.0,Chelsea,Off Target,25,Right Foot,Free kick,Álvaro Morata,Fouled,Antonio Rüdiger,Pass (Live),2018-04-19,Burnley,Chelsea
Chris Wood,31.0,Burnley,Wayward,8,Head,0,Jóhann Berg Guðmundsson,Pass (Live),0,0,2018-04-19,Burnley,Chelsea
Álvaro Morata,32.0,Chelsea,Saved,11,Right Foot,0,Olivier Giroud,Pass (Live),Pedro,Pass (Live),2018-04-19,Burnley,Chelsea
