player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Raúl Jiménez,24.0,Wolves,Saved,21,Right Foot,0,Ryan Bennett,Pass (Live),Rúben Neves,Pass (Live),2019-09-01,Everton,Wolves
Patrick Cutrone,25.0,Wolves,Blocked,12,Right Foot,Half volley,0,0,0,0,2019-09-01,Everton,Wolves
Yerry Mina,28.0,Everton,Saved,10,Head,0,Gylfi Sigurðsson,Pass (Dead),0,0,2019-09-01,Everton,Wolves
Moise Kean,46.0,Everton,Blocked,23,Right Foot,0,Richarlison,Pass (Live),Yerry Mina,Pass (Live),2019-09-01,Everton,Wolves
Moise Kean,61.0,Everton,Off Target,7,Head,0,Gylfi Sigurðsson,Pass (Dead),Richarlison,Fouled,2019-09-01,Everton,Wolves
Lucas Digne,72.0,Everton,Blocked,28,Left Foot,Half volley,0,0,0,0,2019-09-01,Everton,Wolves
Yerry Mina,72.0,Everton,Blocked,18,Left Foot,0,Lucas Digne,Pass (Dead),Lucas Digne,Shot,2019-09-01,Everton,Wolves
Raúl Jiménez,75.0,Wolves,Goal,6,Head,0,Willy Boly,Pass (Live),Ryan Bennett,Pass (Dead),2019-09-01,Everton,Wolves
Richarlison,80.0,Everton,Goal,7,Head,0,Lucas Digne,Pass (Live),Bernard,Pass (Live),2019-09-01,Everton,Wolves
Richarlison,82.0,Everton,Saved,19,Left Foot,0,Séamus Coleman,Pass (Live),0,0,2019-09-01,Everton,Wolves
Rúben Neves,83.0,Wolves,Blocked,25,Right Foot,Half volley,Rúben Neves,Dribble,0,0,2019-09-01,Everton,Wolves
Yerry Mina,86.0,Everton,Saved,9,Head,0,Gylfi Sigurðsson,Pass (Dead),0,0,2019-09-01,Everton,Wolves
Michael Keane,87.0,Everton,Off Target,12,Head,0,Lucas Digne,Pass (Dead),Yerry Mina,Shot,2019-09-01,Everton,Wolves
Dominic Calvert-Lewin,90.4,Everton,Blocked,26,Right Foot,0,Gylfi Sigurðsson,Tackle,0,0,2019-09-01,Everton,Wolves
Nicolas Pépé,1.0,Arsenal,Off Target,18,Left Foot,0,Sead Kolašinac,Pass (Live),Pierre-Emerick Aubameyang,Pass (Live),2019-09-01,Arsenal,Tottenham
Ainsley Maitland-Niles,5.0,Arsenal,Blocked,20,Right Foot,Half volley,0,0,0,0,2019-09-01,Arsenal,Tottenham
Alexandre Lacazette,10.0,Arsenal,Off Target,25,Right Foot,0,Granit Xhaka,Pass (Live),0,0,2019-09-01,Arsenal,Tottenham
Érik Lamela,10.0,Tottenham,Saved,19,Right Foot,0,Son Heung-min,Pass (Live),Harry Kane,Pass (Live),2019-09-01,Arsenal,Tottenham
Christian Eriksen,10.0,Tottenham,Goal,5,Left Foot,Open goal,Érik Lamela,Shot,0,0,2019-09-01,Arsenal,Tottenham
Christian Eriksen,15.0,Tottenham,Saved,30,Right Foot,0,Harry Winks,Pass (Live),0,0,2019-09-01,Arsenal,Tottenham
Son Heung-min,18.0,Tottenham,Saved,19,Right Foot,0,Christian Eriksen,Pass (Live),Harry Winks,Pass (Live),2019-09-01,Arsenal,Tottenham
Nicolas Pépé,23.0,Arsenal,Blocked,2,Head,0,Pierre-Emerick Aubameyang,Pass (Live),Sead Kolašinac,Pass (Live),2019-09-01,Arsenal,Tottenham
Lucas Torreira,24.0,Arsenal,Off Target,18,Right Foot,Half volley,0,0,0,0,2019-09-01,Arsenal,Tottenham
Nicolas Pépé,27.0,Arsenal,Off Target,29,Left Foot,Free kick,Alexandre Lacazette,Fouled,Mattéo Guendouzi,Pass (Live),2019-09-01,Arsenal,Tottenham
Harry Kane,36.0,Tottenham,Saved,28,Right Foot,0,Harry Kane,Dribble,Harry Winks,Pass (Live),2019-09-01,Arsenal,Tottenham
Christian Eriksen,38.0,Tottenham,Saved,31,Right Foot,Free kick,Érik Lamela,Fouled,Christian Eriksen,Pass (Live),2019-09-01,Arsenal,Tottenham
Harry Kane (pen),40.0,Tottenham,Goal,12,Right Foot,0,Son Heung-min,Fouled,Harry Winks,Pass (Live),2019-09-01,Arsenal,Tottenham
Nicolas Pépé,43.0,Arsenal,Saved,13,Left Foot,0,Ainsley Maitland-Niles,Pass (Live),Mattéo Guendouzi,Pass (Live),2019-09-01,Arsenal,Tottenham
Moussa Sissoko,44.0,Tottenham,Off Target,21,Right Foot,Half volley,0,0,0,0,2019-09-01,Arsenal,Tottenham
Alexandre Lacazette,45.1,Arsenal,Saved,25,Right Foot,Free kick,Pierre-Emerick Aubameyang,Fouled,Pierre-Emerick Aubameyang,Dribble,2019-09-01,Arsenal,Tottenham
Alexandre Lacazette,45.2,Arsenal,Goal,5,Left Foot,0,Alexandre Lacazette,Dribble,Nicolas Pépé,Pass (Live),2019-09-01,Arsenal,Tottenham
Alexandre Lacazette,46.0,Arsenal,Saved,10,Head,0,Ainsley Maitland-Niles,Pass (Live),Sead Kolašinac,Pass (Live),2019-09-01,Arsenal,Tottenham
Son Heung-min,52.0,Tottenham,Saved,17,Left Foot,Deflected,Érik Lamela,Pass (Live),Son Heung-min,Pass (Live),2019-09-01,Arsenal,Tottenham
Danny Rose,52.0,Tottenham,Blocked,24,Left Foot,Half volley,Son Heung-min,Shot,0,0,2019-09-01,Arsenal,Tottenham
Mattéo Guendouzi,56.0,Arsenal,Saved,15,Right Foot,0,Lucas Torreira,Pass (Live),Ainsley Maitland-Niles,Pass (Live),2019-09-01,Arsenal,Tottenham
Alexandre Lacazette,56.0,Arsenal,Wayward,9,Head,0,Lucas Torreira,Pass (Dead),Mattéo Guendouzi,Shot,2019-09-01,Arsenal,Tottenham
Sead Kolašinac,56.0,Arsenal,Off Target,3,Left Foot,"Open goal, Half volley",Alexandre Lacazette,Shot,0,0,2019-09-01,Arsenal,Tottenham
Alexandre Lacazette,57.0,Arsenal,Off Target,29,Right Foot,Half volley,0,0,0,0,2019-09-01,Arsenal,Tottenham
Harry Kane,59.0,Tottenham,Woodwork,13,Right Foot,0,Christian Eriksen,Pass (Live),Harry Kane,Pass (Live),2019-09-01,Arsenal,Tottenham
Christian Eriksen,60.0,Tottenham,Saved,25,Left Foot,0,Son Heung-min,Pass (Live),Christian Eriksen,Pass (Dead),2019-09-01,Arsenal,Tottenham
Pierre-Emerick Aubameyang,62.0,Arsenal,Blocked,27,Right Foot,0,Granit Xhaka,Pass (Live),Lucas Torreira,Pass (Live),2019-09-01,Arsenal,Tottenham
Dani Ceballos,65.0,Arsenal,Saved,30,Right Foot,0,Ainsley Maitland-Niles,Pass (Live),0,0,2019-09-01,Arsenal,Tottenham
Mattéo Guendouzi,68.0,Arsenal,Blocked,28,Right Foot,0,Dani Ceballos,Pass (Live),Henrikh Mkhitaryan,Pass (Live),2019-09-01,Arsenal,Tottenham
Pierre-Emerick Aubameyang,68.0,Arsenal,Off Target,8,Head,0,Sead Kolašinac,Pass (Live),Henrikh Mkhitaryan,Pass (Live),2019-09-01,Arsenal,Tottenham
Pierre-Emerick Aubameyang,71.0,Arsenal,Goal,9,Right Foot,Volley,Mattéo Guendouzi,Pass (Live),Dani Ceballos,Pass (Live),2019-09-01,Arsenal,Tottenham
Granit Xhaka,75.0,Arsenal,Saved,38,Left Foot,0,Dani Ceballos,Pass (Dead),Mattéo Guendouzi,Fouled,2019-09-01,Arsenal,Tottenham
Nicolas Pépé,77.0,Arsenal,Off Target,18,Left Foot,Half volley,0,0,0,0,2019-09-01,Arsenal,Tottenham
Pierre-Emerick Aubameyang,83.0,Arsenal,Blocked,12,Right Foot,0,Henrikh Mkhitaryan,Pass (Live),Sead Kolašinac,Pass (Live),2019-09-01,Arsenal,Tottenham
Nicolas Pépé,85.0,Arsenal,Off Target,15,Left Foot,0,Granit Xhaka,Pass (Live),0,0,2019-09-01,Arsenal,Tottenham
Henrikh Mkhitaryan,90.1,Arsenal,Blocked,14,Right Foot,0,Nicolas Pépé,Pass (Live),Granit Xhaka,Pass (Live),2019-09-01,Arsenal,Tottenham
Dani Ceballos,90.1,Arsenal,Blocked,20,Right Foot,0,Henrikh Mkhitaryan,Shot,0,0,2019-09-01,Arsenal,Tottenham
Nicolas Pépé,90.4,Arsenal,Blocked,22,Left Foot,Half volley,Nicolas Pépé,Pass (Live),Granit Xhaka,Pass (Live),2019-09-01,Arsenal,Tottenham
Moussa Sissoko,90.5,Tottenham,Off Target,12,Right Foot,0,Harry Kane,Pass (Live),Dele Alli,Pass (Live),2019-09-01,Arsenal,Tottenham
Jetro Willems,7.0,Newcastle Utd,Goal,17,Right Foot,0,Christian Atsu,Pass (Live),Fabian Schär,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Alex Oxlade-Chamberlain,11.0,Liverpool,Off Target,28,Right Foot,0,Fabinho,Pass (Live),0,0,2019-09-14,Liverpool,Newcastle Utd
Virgil van Dijk,17.0,Liverpool,Wayward,10,Head,0,Mohamed Salah,Pass (Dead),Andrew Robertson,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Sadio Mané,17.0,Liverpool,Off Target,16,Head,0,Alex Oxlade-Chamberlain,Pass (Live),Trent Alexander-Arnold,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Jonjo Shelvey,19.0,Newcastle Utd,Off Target,62,Right Foot,Lob,Jetro Willems,Pass (Live),Martin Dúbravka,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Divock Origi,24.0,Liverpool,Off Target,8,Head,0,Sadio Mané,Pass (Live),0,0,2019-09-14,Liverpool,Newcastle Utd
Mohamed Salah,26.0,Liverpool,Blocked,16,Right Foot,0,Trent Alexander-Arnold,Pass (Live),Trent Alexander-Arnold,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Sadio Mané,28.0,Liverpool,Goal,14,Right Foot,0,Andrew Robertson,Pass (Live),Andrew Robertson,Dribble,2019-09-14,Liverpool,Newcastle Utd
Joël Matip,29.0,Liverpool,Off Target,13,Head,0,Trent Alexander-Arnold,Pass (Live),0,0,2019-09-14,Liverpool,Newcastle Utd
Virgil van Dijk,32.0,Liverpool,Off Target,36,Right Foot,0,Trent Alexander-Arnold,Pass (Live),Alex Oxlade-Chamberlain,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Sadio Mané,40.0,Liverpool,Goal,3,Left Foot,Open goal,0,0,0,0,2019-09-14,Liverpool,Newcastle Utd
Georginio Wijnaldum,45.1,Liverpool,Saved,20,Right Foot,0,Alex Oxlade-Chamberlain,Pass (Live),Virgil van Dijk,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Emil Krafth,47.0,Newcastle Utd,Blocked,13,Right Foot,0,Joelinton,Pass (Live),Miguel Almirón,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Georginio Wijnaldum,49.0,Liverpool,Off Target,17,Right Foot,Volley,Andrew Robertson,Pass (Live),Sadio Mané,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Fabian Schär,52.0,Newcastle Utd,Blocked,26,Left Foot,0,Joelinton,Pass (Live),Miguel Almirón,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Emil Krafth,55.0,Newcastle Utd,Off Target,10,Right Foot,Half volley,Christian Atsu,Pass (Live),Christian Atsu,Dribble,2019-09-14,Liverpool,Newcastle Utd
Trent Alexander-Arnold,56.0,Liverpool,Saved,10,Right Foot,0,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Roberto Firmino,61.0,Liverpool,Saved,14,Head,0,Trent Alexander-Arnold,Pass (Live),Joël Matip,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Mohamed Salah,62.0,Liverpool,Blocked,13,Left Foot,0,Roberto Firmino,Pass (Live),Georginio Wijnaldum,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Andrew Robertson,63.0,Liverpool,Saved,4,Left Foot,0,Roberto Firmino,Pass (Live),Andrew Robertson,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Roberto Firmino,63.0,Liverpool,Wayward,9,Head,0,Trent Alexander-Arnold,Pass (Dead),Andrew Robertson,Shot,2019-09-14,Liverpool,Newcastle Utd
Alex Oxlade-Chamberlain,65.0,Liverpool,Blocked,18,Right Foot,0,Sadio Mané,Pass (Live),Trent Alexander-Arnold,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Jonjo Shelvey,67.0,Newcastle Utd,Wayward,19,Right Foot,Half volley,0,0,0,0,2019-09-14,Liverpool,Newcastle Utd
Isaac Hayden,67.0,Newcastle Utd,Blocked,22,Right Foot,Volley,0,0,0,0,2019-09-14,Liverpool,Newcastle Utd
Mohamed Salah,72.0,Liverpool,Goal,9,Left Foot,0,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Joelinton,74.0,Newcastle Utd,Off Target,9,Head,0,Christian Atsu,Pass (Live),Jonjo Shelvey,Pass (Live),2019-09-14,Liverpool,Newcastle Utd
Sadio Mané,82.0,Liverpool,Off Target,7,Head,0,Trent Alexander-Arnold,Pass (Dead),0,0,2019-09-14,Liverpool,Newcastle Utd
Trent Alexander-Arnold,87.0,Liverpool,Saved,8,Left Foot,0,0,0,0,0,2019-09-14,Liverpool,Newcastle Utd
Andreas Pereira,3.0,Manchester Utd,Saved,25,Right Foot,Free kick,Daniel James,Fouled,Ashley Young,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Harry Maguire,4.0,Manchester Utd,Wayward,10,Head,0,Ashley Young,Pass (Dead),Andreas Pereira,Shot,2019-09-14,Manchester Utd,Leicester City
James Maddison,4.0,Leicester City,Saved,11,Right Foot,Half volley,Kasper Schmeichel,Pass (Dead),0,0,2019-09-14,Manchester Utd,Leicester City
Marcus Rashford (pen),8.0,Manchester Utd,Goal,12,Right Foot,0,Marcus Rashford,Fouled,Andreas Pereira,Pass (Live),2019-09-14,Manchester Utd,Leicester City
James Maddison,29.0,Leicester City,Blocked,36,Right Foot,0,James Maddison,Dribble,Demarai Gray,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Ben Chilwell,30.0,Leicester City,Saved,26,Left Foot,Half volley,0,0,0,0,2019-09-14,Manchester Utd,Leicester City
Hamza Choudhury,45.1,Leicester City,Saved,18,Left Foot,Deflected,Hamza Choudhury,Pass (Live),0,0,2019-09-14,Manchester Utd,Leicester City
Daniel James,50.0,Manchester Utd,Off Target,25,Right Foot,0,Daniel James,Dribble,Juan Mata,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Juan Mata,51.0,Manchester Utd,Saved,13,Left Foot,0,Juan Mata,Dribble,Aaron Wan-Bissaka,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Andreas Pereira,51.0,Manchester Utd,Off Target,20,Left Foot,Half volley,Juan Mata,Shot,0,0,2019-09-14,Manchester Utd,Leicester City
James Maddison,56.0,Leicester City,Off Target,24,Right Foot,Free kick,Youri Tielemans,Fouled,James Maddison,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Harry Maguire,57.0,Manchester Utd,Saved,12,Head,0,Ashley Young,Pass (Dead),0,0,2019-09-14,Manchester Utd,Leicester City
Youri Tielemans,61.0,Leicester City,Off Target,28,Right Foot,0,Demarai Gray,Pass (Live),Demarai Gray,Dribble,2019-09-14,Manchester Utd,Leicester City
Demarai Gray,62.0,Leicester City,Blocked,31,Right Foot,0,Jamie Vardy,Pass (Live),James Maddison,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Daniel James,72.0,Manchester Utd,Off Target,22,Left Foot,0,Andreas Pereira,Pass (Live),Fred,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Marcus Rashford,83.0,Manchester Utd,Woodwork,32,Right Foot,Free kick,Scott McTominay,Fouled,Aaron Wan-Bissaka,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Andreas Pereira,88.0,Manchester Utd,Saved,34,Right Foot,0,Marcus Rashford,Pass (Live),Tahith Chong,Pass (Live),2019-09-14,Manchester Utd,Leicester City
Wilfred Ndidi,90.2,Leicester City,Off Target,17,Left Foot,Volley,0,0,0,0,2019-09-14,Manchester Utd,Leicester City
Wilfred Ndidi,90.4,Leicester City,Blocked,27,Right Foot,Volley,0,0,0,0,2019-09-14,Manchester Utd,Leicester City
Marcos Alonso,4.0,Chelsea,Blocked,17,Left Foot,0,César Azpilicueta,Pass (Live),Willian,Pass (Live),2019-09-14,Wolves,Chelsea
Antonio Rüdiger,20.0,Chelsea,Blocked,7,Right Foot,Volley,Mason Mount,Pass (Dead),Marcos Alonso,Pass (Dead),2019-09-14,Wolves,Chelsea
Willian,29.0,Chelsea,Off Target,17,Right Foot,0,César Azpilicueta,Fouled,César Azpilicueta,Pass (Live),2019-09-14,Wolves,Chelsea
Fikayo Tomori,31.0,Chelsea,Goal,31,Right Foot,0,0,0,0,0,2019-09-14,Wolves,Chelsea
Tammy Abraham,34.0,Chelsea,Goal,8,Right Foot,0,0,0,0,0,2019-09-14,Wolves,Chelsea
Tammy Abraham,41.0,Chelsea,Goal,9,Head,0,Marcos Alonso,Pass (Live),0,0,2019-09-14,Wolves,Chelsea
Raúl Jiménez,45.2,Wolves,Off Target,8,Head,0,Adama Traoré,Pass (Live),Adama Traoré,Fouled,2019-09-14,Wolves,Chelsea
Rúben Neves,48.0,Wolves,Blocked,25,Left Foot,Half volley,0,0,0,0,2019-09-14,Wolves,Chelsea
Tammy Abraham,55.0,Chelsea,Goal,13,Right Foot,0,Tammy Abraham,Dribble,Jorginho,Pass (Live),2019-09-14,Wolves,Chelsea
Patrick Cutrone,58.0,Wolves,Wayward,4,Left Foot,Open goal,Diogo Jota,Pass (Live),Jonny Castro,Pass (Live),2019-09-14,Wolves,Chelsea
Raúl Jiménez,58.0,Wolves,Off Target,6,Right Foot,Volley,João Moutinho,Pass (Live),Patrick Cutrone,Shot,2019-09-14,Wolves,Chelsea
Rúben Neves,59.0,Wolves,Off Target,27,Right Foot,Volley,0,0,0,0,2019-09-14,Wolves,Chelsea
Diogo Jota,61.0,Wolves,Blocked,16,Left Foot,Half volley,0,0,0,0,2019-09-14,Wolves,Chelsea
Mason Mount,66.0,Chelsea,Off Target,13,Right Foot,0,Mason Mount,Dribble,Jorginho,Pass (Live),2019-09-14,Wolves,Chelsea
Patrick Cutrone,68.0,Wolves,Blocked,15,Left Foot,0,João Moutinho,Pass (Live),Diogo Jota,Pass (Live),2019-09-14,Wolves,Chelsea
Romain Saïss,69.0,Wolves,Saved,8,Head,0,João Moutinho,Pass (Dead),0,0,2019-09-14,Wolves,Chelsea
Tammy Abraham,74.0,Chelsea,Off Target,14,Right Foot,Volley,Ross Barkley,Pass (Live),César Azpilicueta,Pass (Live),2019-09-14,Wolves,Chelsea
Kurt Zouma,80.0,Chelsea,Off Target,13,Head,0,Mason Mount,Pass (Dead),Willian,Fouled,2019-09-14,Wolves,Chelsea
Michy Batshuayi,84.0,Chelsea,Saved,4,Right Foot,0,Ross Barkley,Pass (Live),Mason Mount,Pass (Live),2019-09-14,Wolves,Chelsea
Matt Doherty,85.0,Wolves,Saved,12,Right Foot,Half volley,Morgan Gibbs-White,Pass (Live),Diogo Jota,Pass (Live),2019-09-14,Wolves,Chelsea
Patrick Cutrone,85.0,Wolves,Goal,2,Left Foot,Half volley,Matt Doherty,Shot,0,0,2019-09-14,Wolves,Chelsea
Michy Batshuayi,88.0,Chelsea,Off Target,7,Head,0,Mason Mount,Pass (Dead),Willian,Fouled,2019-09-14,Wolves,Chelsea
Michy Batshuayi,90.2,Chelsea,Off Target,18,Left Foot,0,0,0,0,0,2019-09-14,Wolves,Chelsea
Jonny Castro,90.4,Wolves,Saved,27,Right Foot,0,João Moutinho,Pass (Live),Matt Doherty,Pass (Live),2019-09-14,Wolves,Chelsea
Michy Batshuayi,90.5,Chelsea,Off Target,19,Left Foot,0,Michy Batshuayi,Dribble,Jorginho,Pass (Live),2019-09-14,Wolves,Chelsea
Mason Mount,90.6,Chelsea,Goal,12,Right Foot,0,Michy Batshuayi,Pass (Live),0,0,2019-09-14,Wolves,Chelsea
Jannik Vestergaard,10.0,Southampton,Saved,7,Head,0,Pierre Højbjerg,Pass (Live),James Ward-Prowse,Pass (Dead),2019-09-14,Sheffield Utd,Southampton
Che Adams,12.0,Southampton,Woodwork,18,Right Foot,Half volley,0,0,0,0,2019-09-14,Sheffield Utd,Southampton
David McGoldrick,12.0,Sheffield Utd,Saved,18,Right Foot,0,Oliver McBurnie,Pass (Live),John Fleck,Pass (Live),2019-09-14,Sheffield Utd,Southampton
John Fleck,13.0,Sheffield Utd,Saved,30,Left Foot,0,Oliver Norwood,Pass (Live),David McGoldrick,Pass (Live),2019-09-14,Sheffield Utd,Southampton
Enda Stevens,14.0,Sheffield Utd,Blocked,21,Left Foot,0,0,0,0,0,2019-09-14,Sheffield Utd,Southampton
John Fleck,17.0,Sheffield Utd,Off Target,9,Head,0,George Baldock,Pass (Live),John Lundstram,Pass (Live),2019-09-14,Sheffield Utd,Southampton
John Fleck,21.0,Sheffield Utd,Blocked,13,Left Foot,0,Enda Stevens,Pass (Live),Chris Basham,Pass (Live),2019-09-14,Sheffield Utd,Southampton
Cédric Soares,23.0,Southampton,Off Target,12,Right Foot,0,James Ward-Prowse,Pass (Live),Sofiane Boufal,Pass (Live),2019-09-14,Sheffield Utd,Southampton
Che Adams,24.0,Southampton,Blocked,21,Right Foot,0,Pierre Højbjerg,Pass (Live),Pierre Højbjerg,Dribble,2019-09-14,Sheffield Utd,Southampton
Che Adams,26.0,Southampton,Saved,8,Head,0,James Ward-Prowse,Pass (Live),Sofiane Boufal,Pass (Live),2019-09-14,Sheffield Utd,Southampton
Sofiane Boufal,26.0,Southampton,Blocked,25,Right Foot,0,Moussa Djenepo,Pass (Live),0,0,2019-09-14,Sheffield Utd,Southampton
David McGoldrick,26.0,Sheffield Utd,Saved,20,Left Foot,0,John Fleck,Pass (Live),Enda Stevens,Pass (Live),2019-09-14,Sheffield Utd,Southampton
Jack O'Connell,30.0,Sheffield Utd,Off Target,14,Left Foot,Half volley,John Lundstram,Pass (Live),0,0,2019-09-14,Sheffield Utd,Southampton
David McGoldrick,36.0,Sheffield Utd,Off Target,3,Right Foot,Volley,Oliver Norwood,Pass (Dead),Oliver Norwood,Fouled,2019-09-14,Sheffield Utd,Southampton
David McGoldrick,40.0,Sheffield Utd,Wayward,25,Right Foot,Half volley,Enda Stevens,Pass (Dead),0,0,2019-09-14,Sheffield Utd,Southampton
Sofiane Boufal,45.1,Southampton,Saved,17,Right Foot,0,Moussa Djenepo,Pass (Live),Moussa Djenepo,Dribble,2019-09-14,Sheffield Utd,Southampton
Che Adams,61.0,Southampton,Saved,25,Right Foot,0,Sofiane Boufal,Pass (Live),Sofiane Boufal,Fouled,2019-09-14,Sheffield Utd,Southampton
Sofiane Boufal,62.0,Southampton,Off Target,21,Left Foot,0,Sofiane Boufal,Dribble,Sofiane Boufal,Dribble,2019-09-14,Sheffield Utd,Southampton
Moussa Djenepo,64.0,Southampton,Saved,21,Right Foot,0,Moussa Djenepo,Dribble,Moussa Djenepo,Dribble,2019-09-14,Sheffield Utd,Southampton
Jannik Vestergaard,66.0,Southampton,Saved,11,Head,0,James Ward-Prowse,Pass (Dead),James Ward-Prowse,Fouled,2019-09-14,Sheffield Utd,Southampton
Moussa Djenepo,66.0,Southampton,Goal,12,Right Foot,0,Moussa Djenepo,Dribble,Moussa Djenepo,Fouled,2019-09-14,Sheffield Utd,Southampton
John Fleck,70.0,Sheffield Utd,Off Target,33,Left Foot,0,Oliver Norwood,Pass (Live),John Lundstram,Pass (Live),2019-09-14,Sheffield Utd,Southampton
Chris Basham,73.0,Sheffield Utd,Wayward,7,Left Foot,0,Billy Sharp,Pass (Live),Billy Sharp,Dribble,2019-09-14,Sheffield Utd,Southampton
John Fleck,80.0,Sheffield Utd,Blocked,12,Right Foot,0,Billy Sharp,Pass (Live),George Baldock,Pass (Dead),2019-09-14,Sheffield Utd,Southampton
David McGoldrick,80.0,Sheffield Utd,Saved,9,Right Foot,0,Billy Sharp,Pass (Live),George Baldock,Pass (Dead),2019-09-14,Sheffield Utd,Southampton
Lys Mousset,80.0,Sheffield Utd,Off Target,17,Right Foot,Volley,John Fleck,Pass (Live),0,0,2019-09-14,Sheffield Utd,Southampton
Lys Mousset,82.0,Sheffield Utd,Blocked,19,Right Foot,0,John Fleck,Pass (Live),Enda Stevens,Pass (Live),2019-09-14,Sheffield Utd,Southampton
David McGoldrick,83.0,Sheffield Utd,Off Target,17,Right Foot,Half volley,George Baldock,Pass (Live),John Fleck,Pass (Live),2019-09-14,Sheffield Utd,Southampton
Dean Henderson,90.6,Sheffield Utd,Blocked,7,Head,0,Oliver Norwood,Pass (Dead),Enda Stevens,Dribble,2019-09-14,Sheffield Utd,Southampton
Harry Winks,1.0,Tottenham,Off Target,29,Right Foot,Half volley,Serge Aurier,Pass (Live),0,0,2019-09-14,Tottenham,Crystal Palace
Son Heung-min,1.0,Tottenham,Saved,16,Right Foot,0,Christian Eriksen,Pass (Live),Érik Lamela,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Son Heung-min,10.0,Tottenham,Goal,13,Left Foot,0,Toby Alderweireld,Pass (Live),Jan Vertonghen,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Harry Kane,18.0,Tottenham,Off Target,27,Right Foot,0,Christian Eriksen,Pass (Live),Érik Lamela,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Jordan Ayew,19.0,Crystal Palace,Saved,16,Left Foot,0,0,0,0,0,2019-09-14,Tottenham,Crystal Palace
Son Heung-min,23.0,Tottenham,Goal,10,Left Foot,Volley,Serge Aurier,Pass (Live),Harry Winks,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Harry Winks,26.0,Tottenham,Off Target,6,Head,0,Érik Lamela,Pass (Dead),0,0,2019-09-14,Tottenham,Crystal Palace
Jeffrey Schlupp,28.0,Crystal Palace,Blocked,19,Left Foot,0,Cheikhou Kouyaté,Pass (Live),Luka Milivojević,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Patrick van Aanholt,34.0,Crystal Palace,Blocked,19,Left Foot,Volley,0,0,0,0,2019-09-14,Tottenham,Crystal Palace
Harry Winks,36.0,Tottenham,Off Target,30,Right Foot,Half volley,0,0,0,0,2019-09-14,Tottenham,Crystal Palace
Érik Lamela,41.0,Tottenham,Goal,9,Left Foot,Half volley,Harry Kane,Pass (Live),Son Heung-min,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Wilfried Zaha,44.0,Crystal Palace,Saved,19,Left Foot,0,Jordan Ayew,Pass (Live),Patrick van Aanholt,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Harry Winks,46.0,Tottenham,Saved,24,Left Foot,0,Son Heung-min,Pass (Live),Harry Winks,Pass (Live),2019-09-14,Tottenham,Crystal Palace
Cheikhou Kouyaté,48.0,Crystal Palace,Saved,7,Head,0,Joel Ward,Pass (Live),0,0,2019-09-14,Tottenham,Crystal Palace
Gary Cahill,51.0,Crystal Palace,Saved,6,Head,0,Luka Milivojević,Pass (Dead),Wilfried Zaha,Fouled,2019-09-14,Tottenham,Crystal Palace
Jordan Ayew,51.0,Crystal Palace,Saved,9,Head,0,Mamadou Sakho,Pass (Live),Patrick van Aanholt,Pass (Live),2019-09-14,Tottenham,Crystal Palace
