player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Scott McTominay,82.0,Manchester Utd,Saved,37,Right Foot,0,Fred,Pass (Live),Nemanja Matić,Pass (Live),2018-09-29,West Ham,Manchester Utd
Marcus Rashford,88.0,Manchester Utd,Blocked,33,Right Foot,Free kick,Fred,Fouled,Romelu Lukaku,Pass (Live),2018-09-29,West Ham,Manchester Utd
Danny Rose,7.0,Tottenham,Off Target,8,Head,0,Kieran Trippier,Pass (Live),Eric Dier,Pass (Live),2018-09-29,Huddersfield,Tottenham
Harry Kane,10.0,Tottenham,Saved,13,Right Foot,0,0,0,0,0,2018-09-29,Huddersfield,Tottenham
Son Heung-min,19.0,Tottenham,Off Target,18,Left Foot,0,Toby Alderweireld,Pass (Live),0,0,2018-09-29,Huddersfield,Tottenham
Harry Kane,25.0,Tottenham,Goal,6,Head,0,Kieran Trippier,Pass (Live),Lucas Moura,Pass (Live),2018-09-29,Huddersfield,Tottenham
Chris Löwe,31.0,Huddersfield,Saved,34,Left Foot,Half volley,0,0,0,0,2018-09-29,Huddersfield,Tottenham
Harry Kane (pen),34.0,Tottenham,Goal,12,Right Foot,0,Danny Rose,Fouled,Son Heung-min,Pass (Live),2018-09-29,Huddersfield,Tottenham
Laurent Depoitre,45.2,Huddersfield,Woodwork,11,Left Foot,Volley,Erik Durm,Pass (Live),Philip Billing,Pass (Live),2018-09-29,Huddersfield,Tottenham
Aaron Mooy,45.3,Huddersfield,Off Target,29,Right Foot,0,Mathias Jørgensen,Pass (Live),Jonathan Hogg,Pass (Live),2018-09-29,Huddersfield,Tottenham
Lucas Moura,50.0,Tottenham,Saved,6,Left Foot,0,Son Heung-min,Pass (Live),Harry Kane,Pass (Live),2018-09-29,Huddersfield,Tottenham
Victor Wanyama,57.0,Tottenham,Off Target,5,Head,0,Harry Winks,Pass (Dead),Lucas Moura,Fouled,2018-09-29,Huddersfield,Tottenham
Alex Pritchard,59.0,Huddersfield,Blocked,29,Right Foot,Free kick,Alex Pritchard,Fouled,Laurent Depoitre,Pass (Live),2018-09-29,Huddersfield,Tottenham
Lucas Moura,64.0,Tottenham,Off Target,18,Right Foot,0,Lucas Moura,Dribble,Lucas Moura,Fouled,2018-09-29,Huddersfield,Tottenham
Alex Pritchard,67.0,Huddersfield,Saved,17,Right Foot,Deflected,Laurent Depoitre,Pass (Live),Florent Hadergjonaj,Pass (Live),2018-09-29,Huddersfield,Tottenham
Son Heung-min,69.0,Tottenham,Saved,20,Right Foot,0,Harry Kane,Pass (Live),Son Heung-min,Pass (Live),2018-09-29,Huddersfield,Tottenham
Chris Löwe,71.0,Huddersfield,Off Target,29,Left Foot,Free kick,Alex Pritchard,Fouled,Laurent Depoitre,Pass (Live),2018-09-29,Huddersfield,Tottenham
Philip Billing,75.0,Huddersfield,Saved,8,Head,0,Aaron Mooy,Pass (Dead),Philip Billing,Fouled,2018-09-29,Huddersfield,Tottenham
Isaac Mbenza,78.0,Huddersfield,Saved,22,Right Foot,0,Florent Hadergjonaj,Pass (Live),Florent Hadergjonaj,Dribble,2018-09-29,Huddersfield,Tottenham
Victor Wanyama,80.0,Tottenham,Saved,14,Left Foot,Half volley,Harry Kane,Fouled,Paulo Gazzaniga,Pass (Live),2018-09-29,Huddersfield,Tottenham
Steve Mounié,88.0,Huddersfield,Saved,17,Head,0,0,0,0,0,2018-09-29,Huddersfield,Tottenham
Gylfi Sigurðsson,3.0,Everton,Off Target,16,Right Foot,0,Richarlison,Pass (Live),Gylfi Sigurðsson,Pass (Live),2018-09-29,Everton,Fulham
Aleksandar Mitrović,11.0,Fulham,Off Target,28,Right Foot,0,André Schürrle,Pass (Live),Luciano Vietto,Pass (Live),2018-09-29,Everton,Fulham
André Schürrle,12.0,Fulham,Off Target,17,Right Foot,0,Ryan Sessegnon,Pass (Live),Ryan Sessegnon,Dribble,2018-09-29,Everton,Fulham
Richarlison,17.0,Everton,Blocked,15,Left Foot,0,Idrissa Gana Gueye,Pass (Live),Lucas Digne,Pass (Live),2018-09-29,Everton,Fulham
Theo Walcott,19.0,Everton,Saved,28,Right Foot,0,Idrissa Gana Gueye,Pass (Live),Tom Davies,Pass (Live),2018-09-29,Everton,Fulham
Gylfi Sigurðsson,23.0,Everton,Blocked,30,Right Foot,Free kick,Gylfi Sigurðsson,Fouled,Idrissa Gana Gueye,Pass (Live),2018-09-29,Everton,Fulham
Richarlison,30.0,Everton,Blocked,18,Right Foot,0,Richarlison,Dribble,Gylfi Sigurðsson,Pass (Live),2018-09-29,Everton,Fulham
Dominic Calvert-Lewin,31.0,Everton,Blocked,8,Head,0,Gylfi Sigurðsson,Pass (Live),Theo Walcott,Pass (Live),2018-09-29,Everton,Fulham
Ryan Sessegnon,42.0,Fulham,Woodwork,9,Left Foot,0,Jean Seri,Pass (Live),Aleksandar Mitrović,Pass (Live),2018-09-29,Everton,Fulham
Aleksandar Mitrović,45.2,Fulham,Wayward,18,Right Foot,Half volley,André Schürrle,Pass (Live),Andre-Frank Zambo Anguissa,Pass (Live),2018-09-29,Everton,Fulham
Aleksandar Mitrović,45.5,Fulham,Off Target,27,Right Foot,0,Luciano Vietto,Pass (Live),Ryan Sessegnon,Pass (Live),2018-09-29,Everton,Fulham
Michael Keane,48.0,Everton,Wayward,7,Head,0,Gylfi Sigurðsson,Pass (Dead),0,0,2018-09-29,Everton,Fulham
Richarlison,48.0,Everton,Off Target,3,Right Foot,"Open goal, Half volley",Michael Keane,Shot,0,0,2018-09-29,Everton,Fulham
Kurt Zouma,49.0,Everton,Off Target,8,Head,0,Gylfi Sigurðsson,Pass (Dead),0,0,2018-09-29,Everton,Fulham
Gylfi Sigurðsson (pen),52.0,Everton,Woodwork,12,Right Foot,0,Dominic Calvert-Lewin,Fouled,Dominic Calvert-Lewin,Dribble,2018-09-29,Everton,Fulham
Dominic Calvert-Lewin,52.0,Everton,Blocked,19,Right Foot,0,Richarlison,Pass (Live),0,0,2018-09-29,Everton,Fulham
Richarlison,53.0,Everton,Saved,25,Right Foot,0,Tom Davies,Pass (Live),Jonjoe Kenny,Pass (Live),2018-09-29,Everton,Fulham
Gylfi Sigurðsson,56.0,Everton,Goal,21,Left Foot,0,0,0,0,0,2018-09-29,Everton,Fulham
Gylfi Sigurðsson,59.0,Everton,Blocked,17,Right Foot,0,Richarlison,Pass (Live),Gylfi Sigurðsson,Pass (Live),2018-09-29,Everton,Fulham
Richarlison,60.0,Everton,Blocked,24,Right Foot,0,Cenk Tosun,Pass (Live),Gylfi Sigurðsson,Pass (Live),2018-09-29,Everton,Fulham
Cenk Tosun,66.0,Everton,Goal,2,Head,Open goal,Theo Walcott,Pass (Live),Jonjoe Kenny,Pass (Live),2018-09-29,Everton,Fulham
Jonjoe Kenny,70.0,Everton,Off Target,30,Right Foot,Half volley,Gylfi Sigurðsson,Pass (Live),Cenk Tosun,Pass (Live),2018-09-29,Everton,Fulham
Theo Walcott,79.0,Everton,Saved,17,Right Foot,0,0,0,0,0,2018-09-29,Everton,Fulham
Gylfi Sigurðsson,89.0,Everton,Goal,17,Right Foot,0,Bernard,Pass (Live),Bernard,Dribble,2018-09-29,Everton,Fulham
Andre-Frank Zambo Anguissa,90.3,Fulham,Off Target,27,Right Foot,0,André Schürrle,Pass (Live),Tom Cairney,Pass (Live),2018-09-29,Everton,Fulham
Ayoze Pérez,5.0,Newcastle Utd,Blocked,16,Right Foot,0,DeAndre Yedlin,Pass (Live),Matt Ritchie,Pass (Live),2018-09-29,Newcastle Utd,Leicester City
Kelechi Iheanacho,5.0,Leicester City,Saved,30,Left Foot,0,Kelechi Iheanacho,Fouled,Kelechi Iheanacho,Dribble,2018-09-29,Newcastle Utd,Leicester City
Wilfred Ndidi,8.0,Leicester City,Off Target,5,Head,0,James Maddison,Pass (Dead),0,0,2018-09-29,Newcastle Utd,Leicester City
Ricardo Pereira,10.0,Leicester City,Saved,17,Left Foot,0,Ricardo Pereira,Dribble,Daniel Amartey,Pass (Live),2018-09-29,Newcastle Utd,Leicester City
Mohamed Diamé,22.0,Newcastle Utd,Off Target,11,Head,0,Christian Atsu,Pass (Live),Ayoze Pérez,Pass (Live),2018-09-29,Newcastle Utd,Leicester City
Harry Maguire,28.0,Leicester City,Saved,6,Head,0,James Maddison,Pass (Dead),0,0,2018-09-29,Newcastle Utd,Leicester City
Jamie Vardy,29.0,Leicester City,Wayward,6,Head,0,James Maddison,Pass (Dead),Harry Maguire,Shot,2018-09-29,Newcastle Utd,Leicester City
Wes Morgan,29.0,Leicester City,Blocked,6,Head,0,James Maddison,Pass (Dead),Wes Morgan,Pass (Live),2018-09-29,Newcastle Utd,Leicester City
Harry Maguire,29.0,Leicester City,Blocked,10,Left Foot,Half volley,Wes Morgan,Shot,0,0,2018-09-29,Newcastle Utd,Leicester City
Jamie Vardy (pen),30.0,Leicester City,Goal,12,Right Foot,0,Harry Maguire,Shot,0,0,2018-09-29,Newcastle Utd,Leicester City
Jonjo Shelvey,37.0,Newcastle Utd,Saved,66,Right Foot,Lob,Jonjo Shelvey,Tackle,0,0,2018-09-29,Newcastle Utd,Leicester City
Harry Maguire,59.0,Leicester City,Off Target,14,Right Foot,Half volley,0,0,0,0,2018-09-29,Newcastle Utd,Leicester City
James Maddison,66.0,Leicester City,Blocked,26,Right Foot,Free kick,James Maddison,Fouled,Wilfred Ndidi,Pass (Live),2018-09-29,Newcastle Utd,Leicester City
Harry Maguire,73.0,Leicester City,Goal,5,Head,0,James Maddison,Pass (Dead),0,0,2018-09-29,Newcastle Utd,Leicester City
Joselu,79.0,Newcastle Utd,Wayward,15,Right Foot,Volley,0,0,0,0,2018-09-29,Newcastle Utd,Leicester City
Wilfred Ndidi,84.0,Leicester City,Off Target,28,Right Foot,Half volley,0,0,0,0,2018-09-29,Newcastle Utd,Leicester City
Jacob Murphy,88.0,Newcastle Utd,Off Target,27,Right Foot,0,Christian Atsu,Pass (Live),Kenedy,Pass (Live),2018-09-29,Newcastle Utd,Leicester City
Alexandre Lacazette,5.0,Arsenal,Off Target,7,Left Foot,0,Alexandre Lacazette,Dribble,0,0,2018-09-29,Arsenal,Watford
Étienne Capoue,9.0,Watford,Off Target,62,Right Foot,"Free kick, Lob",Roberto Pereyra,Fouled,Roberto Pereyra,Fouled,2018-09-29,Arsenal,Watford
Will Hughes,11.0,Watford,Off Target,16,Left Foot,Volley,Andre Gray,Pass (Live),José Holebas,Pass (Live),2018-09-29,Arsenal,Watford
Alexandre Lacazette,15.0,Arsenal,Off Target,19,Right Foot,Lob,Alexandre Lacazette,Tackle,0,0,2018-09-29,Arsenal,Watford
Abdoulaye Doucouré,24.0,Watford,Blocked,18,Left Foot,Half volley,0,0,0,0,2018-09-29,Arsenal,Watford
Troy Deeney,36.0,Watford,Saved,4,Right Foot,0,Troy Deeney,Fouled,José Holebas,Pass (Live),2018-09-29,Arsenal,Watford
Granit Xhaka,39.0,Arsenal,Saved,22,Left Foot,0,0,0,0,0,2018-09-29,Arsenal,Watford
Shkodran Mustafi,51.0,Arsenal,Off Target,5,Head,0,Granit Xhaka,Pass (Dead),0,0,2018-09-29,Arsenal,Watford
Troy Deeney,52.0,Watford,Saved,11,Right Foot,Volley,José Holebas,Pass (Dead),Roberto Pereyra,Fouled,2018-09-29,Arsenal,Watford
Alexandre Lacazette,54.0,Arsenal,Off Target,11,Head,0,Pierre-Emerick Aubameyang,Pass (Live),Lucas Torreira,Pass (Live),2018-09-29,Arsenal,Watford
Nacho Monreal,67.0,Arsenal,Off Target,9,Left Foot,Half volley,Granit Xhaka,Pass (Live),Mesut Özil,Pass (Live),2018-09-29,Arsenal,Watford
Andre Gray,68.0,Watford,Saved,11,Left Foot,0,Étienne Capoue,Pass (Live),0,0,2018-09-29,Arsenal,Watford
Roberto Pereyra,70.0,Watford,Off Target,16,Right Foot,0,Roberto Pereyra,Dribble,Abdoulaye Doucouré,Pass (Live),2018-09-29,Arsenal,Watford
Isaac Success,72.0,Watford,Blocked,14,Left Foot,0,Troy Deeney,Pass (Live),Abdoulaye Doucouré,Pass (Live),2018-09-29,Arsenal,Watford
Craig Cathcart,74.0,Watford,Saved,5,Right Foot,Half volley,0,0,0,0,2018-09-29,Arsenal,Watford
Isaac Success,75.0,Watford,Woodwork,12,Right Foot,Lob,Abdoulaye Doucouré,Pass (Live),Will Hughes,Pass (Live),2018-09-29,Arsenal,Watford
Abdoulaye Doucouré,83.0,Watford,Off Target,24,Right Foot,0,Will Hughes,Pass (Live),0,0,2018-09-29,Arsenal,Watford
Mesut Özil,83.0,Arsenal,Goal,9,Left Foot,0,Alexandre Lacazette,Pass (Live),Alex Iwobi,Pass (Live),2018-09-29,Arsenal,Watford
Roberto Pereyra,88.0,Watford,Off Target,27,Right Foot,0,Roberto Pereyra,Interception,0,0,2018-09-29,Arsenal,Watford
Abdoulaye Doucouré,90.0,Watford,Off Target,7,Head,0,José Holebas,Pass (Live),Roberto Pereyra,Pass (Live),2018-09-29,Arsenal,Watford
Alex Iwobi,90.3,Arsenal,Blocked,18,Left Foot,0,Danny Welbeck,Pass (Live),Alexandre Lacazette,Pass (Live),2018-09-29,Arsenal,Watford
Alexandre Lacazette,90.4,Arsenal,Off Target,23,Left Foot,Half volley,Mesut Özil,Pass (Live),0,0,2018-09-29,Arsenal,Watford
Shane Duffy,2.0,Brighton,Saved,6,Head,0,Anthony Knockaert,Pass (Dead),0,0,2018-09-29,Manchester City,Brighton
Oleksandr Zinchenko,3.0,Manchester City,Off Target,26,Left Foot,Half volley,0,0,0,0,2018-09-29,Manchester City,Brighton
Sergio Agüero,4.0,Manchester City,Blocked,7,Right Foot,Overhead kick,Bernardo Silva,Pass (Live),Raheem Sterling,Pass (Live),2018-09-29,Manchester City,Brighton
Anthony Knockaert,5.0,Brighton,Blocked,15,Left Foot,0,Gaëtan Bong,Pass (Live),Gaëtan Bong,Dribble,2018-09-29,Manchester City,Brighton
Jürgen Locadia,6.0,Brighton,Off Target,8,Head,0,Anthony Knockaert,Pass (Dead),Anthony Knockaert,Shot,2018-09-29,Manchester City,Brighton
Leroy Sané,18.0,Manchester City,Blocked,13,Left Foot,0,Leroy Sané,Dribble,Fernandinho,Pass (Live),2018-09-29,Manchester City,Brighton
Sergio Agüero,23.0,Manchester City,Wayward,9,Right Foot,Overhead kick,Raheem Sterling,Pass (Live),Kyle Walker,Pass (Live),2018-09-29,Manchester City,Brighton
Leroy Sané,26.0,Manchester City,Saved,23,Right Foot,0,Oleksandr Zinchenko,Pass (Live),Aymeric Laporte,Pass (Live),2018-09-29,Manchester City,Brighton
Raheem Sterling,29.0,Manchester City,Goal,4,Right Foot,"Open goal, Half volley",Leroy Sané,Pass (Live),Sergio Agüero,Pass (Live),2018-09-29,Manchester City,Brighton
Bernardo Silva,33.0,Manchester City,Off Target,26,Left Foot,0,Raheem Sterling,Pass (Live),Kyle Walker,Pass (Live),2018-09-29,Manchester City,Brighton
Aymeric Laporte,35.0,Manchester City,Wayward,9,Head,0,David Silva,Pass (Dead),0,0,2018-09-29,Manchester City,Brighton
Nicolás Otamendi,36.0,Manchester City,Blocked,6,Head,0,David Silva,Pass (Live),Raheem Sterling,Pass (Dead),2018-09-29,Manchester City,Brighton
Oleksandr Zinchenko,37.0,Manchester City,Blocked,18,Left Foot,0,Leroy Sané,Pass (Live),Kyle Walker,Pass (Live),2018-09-29,Manchester City,Brighton
Raheem Sterling,39.0,Manchester City,Saved,13,Right Foot,0,Sergio Agüero,Pass (Live),Bernardo Silva,Pass (Live),2018-09-29,Manchester City,Brighton
David Silva,41.0,Manchester City,Wayward,6,Left Foot,Volley,Leroy Sané,Pass (Live),David Silva,Pass (Live),2018-09-29,Manchester City,Brighton
Raheem Sterling,42.0,Manchester City,Blocked,16,Right Foot,0,Raheem Sterling,Dribble,0,0,2018-09-29,Manchester City,Brighton
Fernandinho,44.0,Manchester City,Saved,37,Right Foot,0,Oleksandr Zinchenko,Pass (Live),Fernandinho,Pass (Live),2018-09-29,Manchester City,Brighton
Anthony Knockaert,45.1,Brighton,Blocked,10,Left Foot,Half volley,Solly March,Pass (Live),Gaëtan Bong,Pass (Live),2018-09-29,Manchester City,Brighton
Sergio Agüero,47.0,Manchester City,Off Target,11,Head,0,Kyle Walker,Pass (Live),Raheem Sterling,Pass (Live),2018-09-29,Manchester City,Brighton
Kyle Walker,48.0,Manchester City,Off Target,30,Right Foot,0,Fernandinho,Pass (Live),Aymeric Laporte,Pass (Live),2018-09-29,Manchester City,Brighton
Oleksandr Zinchenko,55.0,Manchester City,Saved,30,Left Foot,0,Fernandinho,Pass (Live),David Silva,Pass (Live),2018-09-29,Manchester City,Brighton
Leroy Sané,57.0,Manchester City,Off Target,4,Head,0,Bernardo Silva,Pass (Live),Raheem Sterling,Pass (Live),2018-09-29,Manchester City,Brighton
Sergio Agüero,58.0,Manchester City,Blocked,10,Right Foot,Half volley,David Silva,Pass (Live),0,0,2018-09-29,Manchester City,Brighton
David Silva,58.0,Manchester City,Saved,15,Left Foot,0,0,0,0,0,2018-09-29,Manchester City,Brighton
Fernandinho,58.0,Manchester City,Blocked,26,Right Foot,0,Kyle Walker,Pass (Live),Fernandinho,Pass (Live),2018-09-29,Manchester City,Brighton
Sergio Agüero,65.0,Manchester City,Goal,10,Right Foot,0,Raheem Sterling,Pass (Live),Sergio Agüero,Pass (Live),2018-09-29,Manchester City,Brighton
Riyad Mahrez,74.0,Manchester City,Off Target,16,Left Foot,0,Gabriel Jesus,Pass (Live),Bernardo Silva,Pass (Live),2018-09-29,Manchester City,Brighton
Riyad Mahrez,78.0,Manchester City,Saved,21,Left Foot,0,Gabriel Jesus,Pass (Live),Oleksandr Zinchenko,Pass (Live),2018-09-29,Manchester City,Brighton
Nicolás Otamendi,88.0,Manchester City,Blocked,7,Head,0,Bernardo Silva,Pass (Dead),Raheem Sterling,Fouled,2018-09-29,Manchester City,Brighton
Fernandinho,90.1,Manchester City,Off Target,27,Right Foot,0,Raheem Sterling,Pass (Live),Oleksandr Zinchenko,Pass (Live),2018-09-29,Manchester City,Brighton
Rúben Neves,5.0,Wolves,Blocked,33,Right Foot,Free kick,Diogo Jota,Fouled,Diogo Jota,Dribble,2018-09-29,Wolves,Southampton
Matt Doherty,8.0,Wolves,Off Target,9,Head,0,Rúben Neves,Pass (Dead),Diogo Jota,Fouled,2018-09-29,Wolves,Southampton
João Moutinho,9.0,Wolves,Off Target,30,Right Foot,0,Matt Doherty,Pass (Live),João Moutinho,Pass (Live),2018-09-29,Wolves,Southampton
Jonny Castro,10.0,Wolves,Saved,16,Right Foot,0,0,0,0,0,2018-09-29,Wolves,Southampton
Mohamed Elyounoussi,14.0,Southampton,Saved,25,Left Foot,0,Charlie Austin,Pass (Live),Nathan Redmond,Pass (Live),2018-09-29,Wolves,Southampton
João Moutinho,21.0,Wolves,Blocked,32,Right Foot,Free kick,Hélder Costa,Fouled,Matt Doherty,Pass (Dead),2018-09-29,Wolves,Southampton
Ryan Bennett,22.0,Wolves,Saved,7,Head,0,João Moutinho,Pass (Dead),Hélder Costa,Pass (Live),2018-09-29,Wolves,Southampton
Charlie Austin,27.0,Southampton,Blocked,22,Right Foot,0,Mohamed Elyounoussi,Pass (Live),Mario Lemina,Pass (Live),2018-09-29,Wolves,Southampton
Mohamed Elyounoussi,28.0,Southampton,Saved,9,Right Foot,Half volley,Nathan Redmond,Pass (Live),Charlie Austin,Pass (Live),2018-09-29,Wolves,Southampton
Mario Lemina,30.0,Southampton,Off Target,31,Right Foot,0,Nathan Redmond,Pass (Live),Pierre Højbjerg,Pass (Live),2018-09-29,Wolves,Southampton
Danny Ings,31.0,Southampton,Blocked,26,Right Foot,0,Nathan Redmond,Pass (Live),Nathan Redmond,Dribble,2018-09-29,Wolves,Southampton
Rúben Neves,34.0,Wolves,Off Target,23,Right Foot,0,Raúl Jiménez,Pass (Live),0,0,2018-09-29,Wolves,Southampton
Raúl Jiménez,39.0,Wolves,Saved,9,Right Foot,Half volley,Matt Doherty,Pass (Live),0,0,2018-09-29,Wolves,Southampton
Raúl Jiménez,42.0,Wolves,Off Target,5,Head,0,João Moutinho,Pass (Live),Diogo Jota,Pass (Live),2018-09-29,Wolves,Southampton
Mohamed Elyounoussi,45.0,Southampton,Saved,27,Left Foot,0,Danny Ings,Pass (Live),Mohamed Elyounoussi,Pass (Live),2018-09-29,Wolves,Southampton
Danny Ings,63.0,Southampton,Blocked,9,Left Foot,0,Nathan Redmond,Pass (Live),Cédric Soares,Pass (Live),2018-09-29,Wolves,Southampton
Jannik Vestergaard,63.0,Southampton,Off Target,10,Head,0,Mohamed Elyounoussi,Pass (Dead),Danny Ings,Shot,2018-09-29,Wolves,Southampton
Nathan Redmond,64.0,Southampton,Blocked,20,Left Foot,0,Charlie Austin,Pass (Live),Danny Ings,Pass (Live),2018-09-29,Wolves,Southampton
Nathan Redmond,64.0,Southampton,Blocked,23,Right Foot,Volley,0,0,0,0,2018-09-29,Wolves,Southampton
Charlie Austin,66.0,Southampton,Wayward,28,Right Foot,0,Ryan Bertrand,Pass (Live),0,0,2018-09-29,Wolves,Southampton
Jannik Vestergaard,69.0,Southampton,Saved,35,Right Foot,Free kick,Pierre Højbjerg,Fouled,Nathan Redmond,Pass (Live),2018-09-29,Wolves,Southampton
Nathan Redmond,72.0,Southampton,Blocked,24,Left Foot,0,0,0,0,0,2018-09-29,Wolves,Southampton
Stuart Armstrong,75.0,Southampton,Saved,7,Right Foot,0,Nathan Redmond,Pass (Live),Mario Lemina,Pass (Live),2018-09-29,Wolves,Southampton
Ivan Cavaleiro,79.0,Wolves,Goal,14,Right Foot,0,Raúl Jiménez,Pass (Live),0,0,2018-09-29,Wolves,Southampton
Ryan Bertrand,80.0,Southampton,Blocked,19,Left Foot,0,0,0,0,0,2018-09-29,Wolves,Southampton
Matt Doherty,82.0,Wolves,Wayward,16,Right Foot,0,Raúl Jiménez,Pass (Live),Raúl Jiménez,Dribble,2018-09-29,Wolves,Southampton
Raúl Jiménez,83.0,Wolves,Saved,13,Head,0,João Moutinho,Pass (Live),Rúben Neves,Pass (Live),2018-09-29,Wolves,Southampton
Raúl Jiménez,84.0,Wolves,Off Target,12,Right Foot,Half volley,Rúben Neves,Pass (Live),0,0,2018-09-29,Wolves,Southampton
Jonny Castro,87.0,Wolves,Goal,6,Right Foot,0,Matt Doherty,Pass (Live),Adama Traoré,Pass (Live),2018-09-29,Wolves,Southampton
Ryan Bertrand,90.0,Southampton,Blocked,17,Right Foot,0,Cédric Soares,Pass (Live),Mario Lemina,Pass (Live),2018-09-29,Wolves,Southampton
Manolo Gabbiadini,90.2,Southampton,Saved,15,Right Foot,0,0,0,0,0,2018-09-29,Wolves,Southampton
Mohamed Salah,5.0,Liverpool,Saved,20,Left Foot,0,Trent Alexander-Arnold,Interception,0,0,2018-09-29,Chelsea,Liverpool
Mohamed Salah,11.0,Liverpool,Off Target,20,Left Foot,0,Mohamed Salah,Dribble,Trent Alexander-Arnold,Pass (Live),2018-09-29,Chelsea,Liverpool
Sadio Mané,15.0,Liverpool,Off Target,21,Right Foot,0,Roberto Firmino,Pass (Live),Virgil van Dijk,Pass (Live),2018-09-29,Chelsea,Liverpool
Roberto Firmino,18.0,Liverpool,Blocked,14,Right Foot,0,Mohamed Salah,Pass (Live),James Milner,Pass (Live),2018-09-29,Chelsea,Liverpool
Willian,22.0,Chelsea,Saved,17,Left Foot,0,David Luiz,Pass (Live),Marcos Alonso,Pass (Live),2018-09-29,Chelsea,Liverpool
Eden Hazard,25.0,Chelsea,Goal,12,Left Foot,0,Mateo Kovačić,Pass (Live),Jorginho,Pass (Live),2018-09-29,Chelsea,Liverpool
Olivier Giroud,28.0,Chelsea,Wayward,10,Head,0,Jorginho,Pass (Live),Willian,Pass (Live),2018-09-29,Chelsea,Liverpool
Mohamed Salah,32.0,Liverpool,Blocked,7,Right Foot,0,Mohamed Salah,Dribble,Roberto Firmino,Pass (Live),2018-09-29,Chelsea,Liverpool
Sadio Mané,44.0,Liverpool,Off Target,13,Left Foot,Overhead kick,Trent Alexander-Arnold,Pass (Live),Georginio Wijnaldum,Pass (Live),2018-09-29,Chelsea,Liverpool
Olivier Giroud,47.0,Chelsea,Off Target,4,Left Foot,0,Willian,Pass (Live),Willian,Dribble,2018-09-29,Chelsea,Liverpool
Mateo Kovačić,48.0,Chelsea,Blocked,14,Right Foot,0,0,0,0,0,2018-09-29,Chelsea,Liverpool
Sadio Mané,58.0,Liverpool,Saved,11,Right Foot,0,Roberto Firmino,Pass (Live),0,0,2018-09-29,Chelsea,Liverpool
Mohamed Salah,59.0,Liverpool,Blocked,21,Left Foot,0,0,0,0,0,2018-09-29,Chelsea,Liverpool
Eden Hazard,64.0,Chelsea,Saved,18,Right Foot,0,N'Golo Kanté,Pass (Dead),David Luiz,Fouled,2018-09-29,Chelsea,Liverpool
Álvaro Morata,69.0,Chelsea,Blocked,19,Right Foot,0,Eden Hazard,Pass (Live),Marcos Alonso,Pass (Dead),2018-09-29,Chelsea,Liverpool
Mateo Kovačić,69.0,Chelsea,Saved,20,Right Foot,0,0,0,0,0,2018-09-29,Chelsea,Liverpool
Xherdan Shaqiri,70.0,Liverpool,Off Target,11,Right Foot,0,Andrew Robertson,Pass (Live),Virgil van Dijk,Pass (Live),2018-09-29,Chelsea,Liverpool
Roberto Firmino,72.0,Liverpool,Blocked,6,Head,0,James Milner,Pass (Live),Trent Alexander-Arnold,Pass (Live),2018-09-29,Chelsea,Liverpool
Álvaro Morata,78.0,Chelsea,Off Target,10,Head,0,Eden Hazard,Pass (Dead),Victor Moses,Fouled,2018-09-29,Chelsea,Liverpool
Xherdan Shaqiri,84.0,Liverpool,Saved,29,Left Foot,Free kick,Sadio Mané,Fouled,Naby Keïta,Pass (Live),2018-09-29,Chelsea,Liverpool
Naby Keïta,85.0,Liverpool,Off Target,20,Right Foot,0,Roberto Firmino,Pass (Live),Naby Keïta,Pass (Live),2018-09-29,Chelsea,Liverpool
Daniel Sturridge,89.0,Liverpool,Goal,30,Left Foot,0,Xherdan Shaqiri,Pass (Live),Georginio Wijnaldum,Pass (Live),2018-09-29,Chelsea,Liverpool
Marcos Alonso,90.5,Chelsea,Off Target,5,Head,0,Eden Hazard,Pass (Dead),0,0,2018-09-29,Chelsea,Liverpool
Matěj Vydra,13.0,Burnley,Off Target,26,Right Foot,0,Ashley Westwood,Pass (Live),Matthew Lowton,Pass (Live),2018-09-30,Cardiff City,Burnley
Callum Paterson,14.0,Cardiff City,Off Target,30,Left Foot,0,Joe Ralls,Pass (Live),0,0,2018-09-30,Cardiff City,Burnley
Josh Murphy,17.0,Cardiff City,Woodwork,8,Right Foot,0,Josh Murphy,Dribble,Greg Cunningham,Pass (Live),2018-09-30,Cardiff City,Burnley
Greg Cunningham,17.0,Cardiff City,Off Target,10,Left Foot,Half volley,Josh Murphy,Shot,0,0,2018-09-30,Cardiff City,Burnley
