player,minute,squad,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,date,squad_h,squad_a
Kurt Zouma,66.0,Chelsea,Goal,15,Right Foot,"Deflected, Volley",Reece James,Pass (Dead),Kai Havertz,Pass (Live),2020-09-14,Brighton,Chelsea
Timo Werner,77.0,Chelsea,Blocked,13,Right Foot,0,Ross Barkley,Pass (Live),Ross Barkley,Dribble,2020-09-14,Brighton,Chelsea
Aaron Connolly,80.0,Brighton,Saved,24,Right Foot,0,Aaron Connolly,Dribble,Alireza Jahanbakhsh,Pass (Live),2020-09-14,Brighton,Chelsea
Ross Barkley,90.4,Chelsea,Saved,28,Right Foot,0,Timo Werner,Pass (Live),Ross Barkley,Pass (Live),2020-09-14,Brighton,Chelsea
Grady Diangana,1.0,West Brom,Saved,17,Left Foot,0,Callum Robinson,Pass (Live),0,0,2020-09-19,Everton,West Brom
Dominic Calvert-Lewin,3.0,Everton,Off Target,6,Head,0,James Rodríguez,Pass (Dead),0,0,2020-09-19,Everton,West Brom
Jake Livermore,7.0,West Brom,Off Target,21,Left Foot,Half volley,Callum Robinson,Pass (Live),Jake Livermore,Pass (Live),2020-09-19,Everton,West Brom
Grady Diangana,10.0,West Brom,Goal,22,Left Foot,0,Matheus Pereira,Pass (Live),0,0,2020-09-19,Everton,West Brom
Richarlison,11.0,Everton,Blocked,7,Right Foot,Half volley,Lucas Digne,Pass (Dead),0,0,2020-09-19,Everton,West Brom
Dominic Calvert-Lewin,15.0,Everton,Blocked,6,Right Foot,0,0,0,0,0,2020-09-19,Everton,West Brom
Allan,17.0,Everton,Saved,28,Right Foot,0,Lucas Digne,Pass (Live),André Gomes,Pass (Live),2020-09-19,Everton,West Brom
Callum Robinson,18.0,West Brom,Saved,27,Right Foot,0,Matheus Pereira,Pass (Live),Callum Robinson,Pass (Live),2020-09-19,Everton,West Brom
Jake Livermore,22.0,West Brom,Woodwork,16,Right Foot,"Deflected, Half volley",Callum Robinson,Pass (Live),Darnell Furlong,Pass (Live),2020-09-19,Everton,West Brom
Richarlison,26.0,Everton,Off Target,17,Left Foot,0,André Gomes,Pass (Live),0,0,2020-09-19,Everton,West Brom
Richarlison,28.0,Everton,Blocked,8,Left Foot,Volley,Michael Keane,Pass (Live),Lucas Digne,Pass (Dead),2020-09-19,Everton,West Brom
Michael Keane,29.0,Everton,Off Target,8,Head,0,Lucas Digne,Pass (Dead),0,0,2020-09-19,Everton,West Brom
Dominic Calvert-Lewin,31.0,Everton,Goal,1,Right Foot,"Open goal, Back heel",0,0,0,0,2020-09-19,Everton,West Brom
James Rodríguez,45.0,Everton,Goal,22,Left Foot,0,Richarlison,Pass (Live),Richarlison,Dribble,2020-09-19,Everton,West Brom
Matheus Pereira,47.0,West Brom,Goal,29,Left Foot,Free kick,Matheus Pereira,Fouled,Matheus Pereira,Tackle,2020-09-19,Everton,West Brom
Richarlison,53.0,Everton,Saved,7,Head,0,Lucas Digne,Pass (Dead),Richarlison,Fouled,2020-09-19,Everton,West Brom
Michael Keane,54.0,Everton,Goal,5,Left Foot,0,Richarlison,Shot,0,0,2020-09-19,Everton,West Brom
Dominic Calvert-Lewin,62.0,Everton,Goal,2,Right Foot,Open goal,Richarlison,Pass (Live),James Rodríguez,Pass (Live),2020-09-19,Everton,West Brom
Lucas Digne,66.0,Everton,Woodwork,24,Left Foot,Free kick,James Rodríguez,Fouled,Richarlison,Pass (Live),2020-09-19,Everton,West Brom
Dominic Calvert-Lewin,66.0,Everton,Goal,6,Head,0,James Rodríguez,Pass (Dead),Lucas Digne,Shot,2020-09-19,Everton,West Brom
Moise Kean,84.0,Everton,Off Target,23,Left Foot,Half volley,Gylfi Sigurðsson,Pass (Live),Allan,Pass (Live),2020-09-19,Everton,West Brom
Richarlison,89.0,Everton,Off Target,10,Head,0,Lucas Digne,Pass (Live),Gylfi Sigurðsson,Pass (Live),2020-09-19,Everton,West Brom
Joe Bryan,3.0,Fulham,Off Target,32,Left Foot,Free kick,Aleksandar Mitrović,Fouled,Michael Hector,Pass (Live),2020-09-19,Leeds United,Fulham
Hélder Costa,5.0,Leeds United,Goal,10,Left Foot,Half volley,0,0,0,0,2020-09-19,Leeds United,Fulham
Michael Hector,13.0,Fulham,Blocked,10,Head,0,Ivan Cavaleiro,Pass (Dead),Andre-Frank Zambo Anguissa,Pass (Live),2020-09-19,Leeds United,Fulham
Harrison Reed,14.0,Fulham,Off Target,24,Right Foot,Half volley,0,0,0,0,2020-09-19,Leeds United,Fulham
Andre-Frank Zambo Anguissa,22.0,Fulham,Blocked,28,Right Foot,0,0,0,0,0,2020-09-19,Leeds United,Fulham
Robin Koch,26.0,Leeds United,Saved,8,Head,0,Kalvin Phillips,Pass (Dead),0,0,2020-09-19,Leeds United,Fulham
Aleksandar Mitrović (pen),35.0,Fulham,Goal,12,Right Foot,0,Joe Bryan,Fouled,Ivan Cavaleiro,Pass (Live),2020-09-19,Leeds United,Fulham
Mateusz Klich (pen),41.0,Leeds United,Goal,12,Right Foot,0,Patrick Bamford,Fouled,Mateusz Klich,Pass (Live),2020-09-19,Leeds United,Fulham
Harrison Reed,45.1,Fulham,Saved,32,Right Foot,0,Andre-Frank Zambo Anguissa,Pass (Live),Josh Onomah,Pass (Live),2020-09-19,Leeds United,Fulham
Patrick Bamford,50.0,Leeds United,Goal,17,Right Foot,0,Mateusz Klich,Pass (Live),Liam Cooper,Pass (Live),2020-09-19,Leeds United,Fulham
Aleksandar Mitrović,53.0,Fulham,Saved,22,Right Foot,0,Harrison Reed,Pass (Live),Ivan Cavaleiro,Tackle,2020-09-19,Leeds United,Fulham
Hélder Costa,57.0,Leeds United,Goal,13,Left Foot,0,Patrick Bamford,Pass (Live),Jack Harrison,Pass (Live),2020-09-19,Leeds United,Fulham
Bobby Reid,62.0,Fulham,Goal,15,Right Foot,0,Andre-Frank Zambo Anguissa,Pass (Live),Andre-Frank Zambo Anguissa,Dribble,2020-09-19,Leeds United,Fulham
Robin Koch,66.0,Leeds United,Off Target,7,Head,0,Kalvin Phillips,Pass (Dead),Tyler Roberts,Fouled,2020-09-19,Leeds United,Fulham
Aleksandar Mitrović,67.0,Fulham,Blocked,19,Right Foot,0,Ivan Cavaleiro,Pass (Live),Aleksandar Mitrović,Pass (Live),2020-09-19,Leeds United,Fulham
Aleksandar Mitrović,67.0,Fulham,Goal,7,Head,0,Kenny Tete,Pass (Live),Aleksandar Mitrović,Shot,2020-09-19,Leeds United,Fulham
Neeskens Kebano,69.0,Fulham,Woodwork,18,Right Foot,0,Andre-Frank Zambo Anguissa,Pass (Live),Denis Odoi,Pass (Live),2020-09-19,Leeds United,Fulham
Aleksandar Mitrović,70.0,Fulham,Off Target,10,Head,Diving header,Kenny Tete,Pass (Live),Ivan Cavaleiro,Pass (Live),2020-09-19,Leeds United,Fulham
Ezgjan Alioski,74.0,Leeds United,Saved,18,Left Foot,Half volley,Tyler Roberts,Pass (Live),Ezgjan Alioski,Pass (Live),2020-09-19,Leeds United,Fulham
Tyler Roberts,74.0,Leeds United,Saved,19,Right Foot,0,0,0,0,0,2020-09-19,Leeds United,Fulham
Aleksandar Mitrović,75.0,Fulham,Saved,17,Right Foot,Volley,0,0,0,0,2020-09-19,Leeds United,Fulham
Jack Harrison,75.0,Leeds United,Off Target,16,Left Foot,0,Illan Meslier,Pass (Live),0,0,2020-09-19,Leeds United,Fulham
Jack Harrison,87.0,Leeds United,Blocked,25,Left Foot,Free kick,Tyler Roberts,Fouled,Tyler Roberts,Dribble,2020-09-19,Leeds United,Fulham
Denis Odoi,90.4,Fulham,Off Target,25,Left Foot,0,Michael Hector,Pass (Live),0,0,2020-09-19,Leeds United,Fulham
Andros Townsend,7.0,Crystal Palace,Goal,8,Right Foot,0,Jeffrey Schlupp,Pass (Live),Tyrick Mitchell,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Andros Townsend,11.0,Crystal Palace,Off Target,29,Left Foot,0,Jeffrey Schlupp,Pass (Live),Wilfried Zaha,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Timothy Fosu-Mensah,13.0,Manchester Utd,Blocked,28,Right Foot,0,Bruno Fernandes,Pass (Live),Marcus Rashford,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Paul Pogba,20.0,Manchester Utd,Saved,21,Right Foot,0,Marcus Rashford,Pass (Live),Luke Shaw,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Scott McTominay,22.0,Manchester Utd,Blocked,22,Right Foot,0,Bruno Fernandes,Pass (Live),Marcus Rashford,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Harry Maguire,24.0,Manchester Utd,Wayward,11,Head,0,Bruno Fernandes,Pass (Dead),Bruno Fernandes,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Andros Townsend,25.0,Crystal Palace,Off Target,18,Left Foot,0,Wilfried Zaha,Pass (Live),0,0,2020-09-19,Manchester Utd,Crystal Palace
Bruno Fernandes,26.0,Manchester Utd,Saved,23,Left Foot,Deflected,0,0,0,0,2020-09-19,Manchester Utd,Crystal Palace
Jeffrey Schlupp,31.0,Crystal Palace,Blocked,13,Right Foot,Half volley,0,0,0,0,2020-09-19,Manchester Utd,Crystal Palace
Marcus Rashford,34.0,Manchester Utd,Blocked,19,Right Foot,0,Marcus Rashford,Dribble,Scott McTominay,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Daniel James,36.0,Manchester Utd,Blocked,17,Right Foot,0,0,0,0,0,2020-09-19,Manchester Utd,Crystal Palace
Bruno Fernandes,41.0,Manchester Utd,Blocked,24,Right Foot,Free kick,Bruno Fernandes,Fouled,Anthony Martial,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Jordan Ayew,45.1,Crystal Palace,Saved,12,Right Foot,0,Jordan Ayew,Dribble,Wilfried Zaha,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Wilfried Zaha,45.2,Crystal Palace,Off Target,24,Right Foot,0,Joel Ward,Pass (Live),0,0,2020-09-19,Manchester Utd,Crystal Palace
Jordan Ayew,49.0,Crystal Palace,Saved,21,Right Foot,0,Jordan Ayew,Dribble,Andros Townsend,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Paul Pogba,51.0,Manchester Utd,Saved,25,Left Foot,0,Anthony Martial,Pass (Live),Paul Pogba,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Wilfried Zaha,51.0,Crystal Palace,Blocked,14,Right Foot,0,Jeffrey Schlupp,Pass (Live),0,0,2020-09-19,Manchester Utd,Crystal Palace
Andros Townsend,54.0,Crystal Palace,Blocked,15,Left Foot,0,Jeffrey Schlupp,Pass (Live),Jeffrey Schlupp,Dribble,2020-09-19,Manchester Utd,Crystal Palace
Mason Greenwood,60.0,Manchester Utd,Off Target,6,Head,0,Timothy Fosu-Mensah,Pass (Live),Harry Maguire,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Jeffrey Schlupp,63.0,Crystal Palace,Blocked,19,Left Foot,0,Andros Townsend,Pass (Live),Wilfried Zaha,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Mason Greenwood,65.0,Manchester Utd,Blocked,22,Left Foot,0,Timothy Fosu-Mensah,Pass (Live),Paul Pogba,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Scott McTominay,68.0,Manchester Utd,Wayward,6,Head,0,Bruno Fernandes,Pass (Dead),Timothy Fosu-Mensah,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Victor Lindelöf,68.0,Manchester Utd,Off Target,7,Right Foot,Volley,Scott McTominay,Shot,0,0,2020-09-19,Manchester Utd,Crystal Palace
Jordan Ayew,69.0,Crystal Palace,Blocked,13,Right Foot,0,Andros Townsend,Pass (Live),Wilfried Zaha,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Wilfried Zaha (pen),74.0,Crystal Palace,Goal,12,Right Foot,0,Jordan Ayew,Shot,0,0,2020-09-19,Manchester Utd,Crystal Palace
Mason Greenwood,80.0,Manchester Utd,Blocked,25,Left Foot,0,Scott McTominay,Pass (Live),Timothy Fosu-Mensah,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Donny van de Beek,80.0,Manchester Utd,Goal,10,Right Foot,0,0,0,0,0,2020-09-19,Manchester Utd,Crystal Palace
Wilfried Zaha,85.0,Crystal Palace,Goal,16,Right Foot,0,0,0,0,0,2020-09-19,Manchester Utd,Crystal Palace
Michy Batshuayi,90.0,Crystal Palace,Off Target,25,Left Foot,0,Luka Milivojević,Pass (Live),Luka Milivojević,Dribble,2020-09-19,Manchester Utd,Crystal Palace
Anthony Martial,90.1,Manchester Utd,Blocked,26,Right Foot,0,Bruno Fernandes,Pass (Live),Donny van de Beek,Pass (Live),2020-09-19,Manchester Utd,Crystal Palace
Bruno Fernandes,90.7,Manchester Utd,Blocked,27,Right Foot,0,Marcus Rashford,Pass (Live),Mason Greenwood,Pass (Dead),2020-09-19,Manchester Utd,Crystal Palace
Angelo Ogbonna,5.0,West Ham,Saved,10,Head,0,Declan Rice,Pass (Live),Aaron Cresswell,Pass (Dead),2020-09-19,Arsenal,West Ham
Declan Rice,8.0,West Ham,Blocked,30,Right Foot,0,Aaron Cresswell,Pass (Dead),Pablo Fornals,Fouled,2020-09-19,Arsenal,West Ham
Michail Antonio,14.0,West Ham,Saved,22,Right Foot,0,Jarrod Bowen,Pass (Live),Tomáš Souček,Pass (Live),2020-09-19,Arsenal,West Ham
Alexandre Lacazette,25.0,Arsenal,Goal,8,Head,0,Pierre-Emerick Aubameyang,Pass (Live),Bukayo Saka,Pass (Live),2020-09-19,Arsenal,West Ham
Bukayo Saka,30.0,Arsenal,Off Target,16,Left Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Willian,Pass (Live),2020-09-19,Arsenal,West Ham
Michail Antonio,45.0,West Ham,Goal,6,Right Foot,0,Ryan Fredericks,Pass (Live),Jarrod Bowen,Pass (Live),2020-09-19,Arsenal,West Ham
Bukayo Saka,47.0,Arsenal,Blocked,13,Left Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Dani Ceballos,Pass (Live),2020-09-19,Arsenal,West Ham
Arthur Masuaku,51.0,West Ham,Off Target,31,Left Foot,0,Arthur Masuaku,Dribble,Arthur Masuaku,Dribble,2020-09-19,Arsenal,West Ham
Michail Antonio,53.0,West Ham,Blocked,6,Right Foot,Volley,Arthur Masuaku,Pass (Live),Jarrod Bowen,Pass (Live),2020-09-19,Arsenal,West Ham
Jarrod Bowen,61.0,West Ham,Wayward,12,Right Foot,Half volley,Tomáš Souček,Pass (Live),Aaron Cresswell,Pass (Live),2020-09-19,Arsenal,West Ham
Michail Antonio,65.0,West Ham,Blocked,26,Right Foot,0,Pablo Fornals,Pass (Live),Jarrod Bowen,Tackle,2020-09-19,Arsenal,West Ham
Michail Antonio,67.0,West Ham,Woodwork,6,Head,0,Arthur Masuaku,Pass (Live),Jarrod Bowen,Pass (Live),2020-09-19,Arsenal,West Ham
Michail Antonio,67.0,West Ham,Blocked,10,Right Foot,0,0,0,0,0,2020-09-19,Arsenal,West Ham
Jarrod Bowen,67.0,West Ham,Blocked,22,Left Foot,0,Michail Antonio,Shot,0,0,2020-09-19,Arsenal,West Ham
Jarrod Bowen,68.0,West Ham,Blocked,23,Left Foot,Half volley,0,0,0,0,2020-09-19,Arsenal,West Ham
Jarrod Bowen,72.0,West Ham,Blocked,22,Left Foot,0,Ryan Fredericks,Tackle,0,0,2020-09-19,Arsenal,West Ham
Tomáš Souček,72.0,West Ham,Off Target,30,Right Foot,0,Jarrod Bowen,Shot,0,0,2020-09-19,Arsenal,West Ham
Eddie Nketiah,85.0,Arsenal,Goal,8,Right Foot,Open goal,Dani Ceballos,Pass (Live),Bukayo Saka,Pass (Live),2020-09-19,Arsenal,West Ham
Tomáš Souček,88.0,West Ham,Off Target,5,Head,0,Declan Rice,Pass (Live),Ryan Fredericks,Pass (Live),2020-09-19,Arsenal,West Ham
Pierre-Emerick Aubameyang,90.1,Arsenal,Saved,23,Right Foot,0,0,0,0,0,2020-09-19,Arsenal,West Ham
Nicolas Pépé,90.4,Arsenal,Blocked,23,Left Foot,0,Pierre-Emerick Aubameyang,Pass (Live),Dani Ceballos,Pass (Live),2020-09-19,Arsenal,West Ham
Che Adams,10.0,Southampton,Saved,11,Right Foot,Half volley,Moussa Djenepo,Fouled,Ryan Bertrand,Pass (Live),2020-09-20,Southampton,Tottenham
Che Adams,20.0,Southampton,Blocked,5,Right Foot,0,Moussa Djenepo,Pass (Live),Moussa Djenepo,Dribble,2020-09-20,Southampton,Tottenham
James Ward-Prowse,20.0,Southampton,Wayward,10,Right Foot,Volley,Che Adams,Shot,0,0,2020-09-20,Southampton,Tottenham
Moussa Djenepo,26.0,Southampton,Woodwork,23,Left Foot,0,0,0,0,0,2020-09-20,Southampton,Tottenham
Moussa Djenepo,29.0,Southampton,Blocked,22,Right Foot,0,Che Adams,Pass (Live),Che Adams,Fouled,2020-09-20,Southampton,Tottenham
Danny Ings,32.0,Southampton,Goal,12,Right Foot,0,Kyle Walker-Peters,Pass (Live),Oriol Romeu,Pass (Live),2020-09-20,Southampton,Tottenham
Son Heung-min,45.2,Tottenham,Goal,13,Right Foot,Deflected,Harry Kane,Pass (Live),Tanguy Ndombele,Pass (Live),2020-09-20,Southampton,Tottenham
Che Adams,46.0,Southampton,Saved,16,Right Foot,0,Stuart Armstrong,Pass (Live),Moussa Djenepo,Pass (Live),2020-09-20,Southampton,Tottenham
Son Heung-min,47.0,Tottenham,Goal,16,Left Foot,0,Son Heung-min,Dribble,Harry Kane,Pass (Live),2020-09-20,Southampton,Tottenham
Stuart Armstrong,49.0,Southampton,Off Target,20,Left Foot,0,James Ward-Prowse,Pass (Live),Danny Ings,Pass (Live),2020-09-20,Southampton,Tottenham
James Ward-Prowse,50.0,Southampton,Saved,31,Right Foot,0,Oriol Romeu,Pass (Live),Jan Bednarek,Pass (Live),2020-09-20,Southampton,Tottenham
Harry Kane,54.0,Tottenham,Off Target,62,Right Foot,0,Harry Kane,Dribble,Son Heung-min,Pass (Live),2020-09-20,Southampton,Tottenham
Che Adams,64.0,Southampton,Off Target,19,Right Foot,0,0,0,0,0,2020-09-20,Southampton,Tottenham
Son Heung-min,64.0,Tottenham,Goal,13,Right Foot,0,Harry Kane,Pass (Live),Davinson Sánchez,Pass (Live),2020-09-20,Southampton,Tottenham
Nathan Tella,71.0,Southampton,Off Target,25,Right Foot,0,Che Adams,Pass (Live),Ryan Bertrand,Pass (Live),2020-09-20,Southampton,Tottenham
Son Heung-min,73.0,Tottenham,Goal,6,Left Foot,Half volley,Harry Kane,Pass (Live),Giovani Lo Celso,Pass (Live),2020-09-20,Southampton,Tottenham
Érik Lamela,74.0,Tottenham,Blocked,14,Left Foot,0,Son Heung-min,Pass (Live),Matt Doherty,Pass (Dead),2020-09-20,Southampton,Tottenham
Érik Lamela,82.0,Tottenham,Saved,10,Left Foot,0,Giovani Lo Celso,Pass (Live),Matt Doherty,Pass (Live),2020-09-20,Southampton,Tottenham
Harry Kane,82.0,Tottenham,Goal,5,Left Foot,Open goal,Érik Lamela,Shot,0,0,2020-09-20,Southampton,Tottenham
Shane Long,83.0,Southampton,Off Target,12,Head,0,James Ward-Prowse,Pass (Dead),Nathan Tella,Fouled,2020-09-20,Southampton,Tottenham
James Ward-Prowse,86.0,Southampton,Saved,28,Right Foot,Free kick,Nathan Tella,Fouled,0,0,2020-09-20,Southampton,Tottenham
Danny Ings (pen),90.0,Southampton,Goal,12,Right Foot,0,0,0,0,0,2020-09-20,Southampton,Tottenham
Giovani Lo Celso,90.4,Tottenham,Blocked,18,Left Foot,0,Steven Bergwijn,Pass (Live),Ben Davies,Pass (Live),2020-09-20,Southampton,Tottenham
Neal Maupay (pen),4.0,Brighton,Goal,12,Right Foot,0,Tariq Lamptey,Fouled,Ben White,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Neal Maupay,7.0,Brighton,Goal,5,Left Foot,0,Leandro Trossard,Pass (Live),Tariq Lamptey,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Yves Bissouma,22.0,Brighton,Off Target,25,Right Foot,0,Leandro Trossard,Pass (Live),Neal Maupay,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Leandro Trossard,39.0,Brighton,Off Target,25,Left Foot,0,0,0,0,0,2020-09-20,Newcastle Utd,Brighton
Jonjo Shelvey,40.0,Newcastle Utd,Blocked,30,Right Foot,0,Isaac Hayden,Pass (Live),Andy Carroll,Fouled,2020-09-20,Newcastle Utd,Brighton
Yves Bissouma,44.0,Brighton,Off Target,30,Right Foot,Half volley,0,0,0,0,2020-09-20,Newcastle Utd,Brighton
Tariq Lamptey,45.4,Brighton,Saved,12,Right Foot,0,Steven Alzate,Pass (Live),Steven Alzate,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Jonjo Shelvey,52.0,Newcastle Utd,Off Target,16,Right Foot,Half volley,Miguel Almirón,Pass (Live),Isaac Hayden,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Jamaal Lascelles,55.0,Newcastle Utd,Off Target,14,Head,0,Jonjo Shelvey,Pass (Live),Jamal Lewis,Pass (Dead),2020-09-20,Newcastle Utd,Brighton
Leandro Trossard,57.0,Brighton,Saved,21,Left Foot,0,Tariq Lamptey,Pass (Live),0,0,2020-09-20,Newcastle Utd,Brighton
Neal Maupay,61.0,Brighton,Saved,24,Left Foot,0,Solly March,Pass (Live),Ben White,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Callum Wilson,63.0,Newcastle Utd,Off Target,6,Head,0,Miguel Almirón,Pass (Live),Jamal Lewis,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Leandro Trossard,71.0,Brighton,Woodwork,25,Right Foot,0,Aaron Connolly,Pass (Live),Lewis Dunk,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Aaron Connolly,73.0,Brighton,Off Target,19,Right Foot,Half volley,0,0,0,0,2020-09-20,Newcastle Utd,Brighton
Jeff Hendrick,80.0,Newcastle Utd,Off Target,24,Right Foot,Volley,0,0,0,0,2020-09-20,Newcastle Utd,Brighton
Aaron Connolly,83.0,Brighton,Goal,17,Right Foot,0,Neal Maupay,Pass (Live),Ben White,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Isaac Hayden,86.0,Newcastle Utd,Blocked,31,Right Foot,0,0,0,0,0,2020-09-20,Newcastle Utd,Brighton
Alireza Jahanbakhsh,90.1,Brighton,Blocked,13,Right Foot,0,Leandro Trossard,Pass (Live),0,0,2020-09-20,Newcastle Utd,Brighton
Neal Maupay,90.3,Brighton,Off Target,22,Left Foot,0,Alireza Jahanbakhsh,Pass (Live),Steven Alzate,Pass (Live),2020-09-20,Newcastle Utd,Brighton
Georginio Wijnaldum,12.0,Liverpool,Off Target,27,Right Foot,0,Mohamed Salah,Pass (Live),Roberto Firmino,Pass (Live),2020-09-20,Chelsea,Liverpool
Roberto Firmino,14.0,Liverpool,Blocked,3,Right Foot,0,Mohamed Salah,Pass (Live),0,0,2020-09-20,Chelsea,Liverpool
Georginio Wijnaldum,14.0,Liverpool,Wayward,14,Right Foot,Half volley,Trent Alexander-Arnold,Pass (Dead),Roberto Firmino,Shot,2020-09-20,Chelsea,Liverpool
Mohamed Salah,19.0,Liverpool,Blocked,18,Left Foot,0,Roberto Firmino,Pass (Live),Sadio Mané,Pass (Live),2020-09-20,Chelsea,Liverpool
Timo Werner,32.0,Chelsea,Off Target,23,Left Foot,0,Timo Werner,Dribble,N'Golo Kanté,Pass (Live),2020-09-20,Chelsea,Liverpool
Andrew Robertson,36.0,Liverpool,Off Target,12,Left Foot,Volley,Jordan Henderson,Pass (Live),0,0,2020-09-20,Chelsea,Liverpool
Trent Alexander-Arnold,45.2,Liverpool,Off Target,30,Right Foot,Free kick,Sadio Mané,Fouled,Alisson,Pass (Live),2020-09-20,Chelsea,Liverpool
Sadio Mané,50.0,Liverpool,Goal,8,Head,0,Roberto Firmino,Pass (Live),Mohamed Salah,Pass (Live),2020-09-20,Chelsea,Liverpool
Sadio Mané,54.0,Liverpool,Goal,9,Right Foot,0,Sadio Mané,Interception,0,0,2020-09-20,Chelsea,Liverpool
Mohamed Salah,61.0,Liverpool,Blocked,20,Left Foot,0,Mohamed Salah,Tackle,0,0,2020-09-20,Chelsea,Liverpool
Georginio Wijnaldum,66.0,Liverpool,Saved,13,Right Foot,0,Roberto Firmino,Pass (Live),Roberto Firmino,Dribble,2020-09-20,Chelsea,Liverpool
Mason Mount,68.0,Chelsea,Off Target,25,Right Foot,0,Marcos Alonso,Pass (Live),Mateo Kovačić,Pass (Live),2020-09-20,Chelsea,Liverpool
Jorginho (pen),75.0,Chelsea,Saved,12,Right Foot,0,Timo Werner,Fouled,Mateo Kovačić,Pass (Live),2020-09-20,Chelsea,Liverpool
Kurt Zouma,75.0,Chelsea,Saved,11,Head,0,Jorginho,Pass (Live),Mason Mount,Pass (Live),2020-09-20,Chelsea,Liverpool
Trent Alexander-Arnold,79.0,Liverpool,Off Target,26,Right Foot,0,Mohamed Salah,Pass (Dead),Roberto Firmino,Fouled,2020-09-20,Chelsea,Liverpool
Thiago Alcántara,82.0,Liverpool,Off Target,26,Right Foot,0,0,0,0,0,2020-09-20,Chelsea,Liverpool
Tammy Abraham,84.0,Chelsea,Saved,16,Right Foot,0,Timo Werner,Pass (Live),Kepa Arrizabalaga,Pass (Live),2020-09-20,Chelsea,Liverpool
Andrew Robertson,90.0,Liverpool,Blocked,20,Left Foot,0,Thiago Alcántara,Pass (Live),0,0,2020-09-20,Chelsea,Liverpool
Sadio Mané,90.2,Liverpool,Saved,32,Left Foot,Deflected,Mohamed Salah,Pass (Live),Georginio Wijnaldum,Pass (Live),2020-09-20,Chelsea,Liverpool
Trent Alexander-Arnold,90.3,Liverpool,Blocked,26,Right Foot,0,Mohamed Salah,Pass (Live),James Milner,Pass (Live),2020-09-20,Chelsea,Liverpool
Mohamed Salah,90.3,Liverpool,Saved,11,Left Foot,0,Sadio Mané,Pass (Live),Thiago Alcántara,Pass (Live),2020-09-20,Chelsea,Liverpool
Georginio Wijnaldum,90.3,Liverpool,Off Target,6,Right Foot,"Open goal, Half volley",Mohamed Salah,Shot,0,0,2020-09-20,Chelsea,Liverpool
Chris Wood,10.0,Burnley,Goal,9,Right Foot,Half volley,Charlie Taylor,Pass (Live),Dwight McNeil,Pass (Live),2020-09-20,Leicester City,Burnley
Phil Bardsley,12.0,Burnley,Off Target,39,Right Foot,0,Jay Rodriguez,Pass (Live),Jay Rodriguez,Dribble,2020-09-20,Leicester City,Burnley
Harvey Barnes,20.0,Leicester City,Goal,16,Right Foot,Deflected,Timothy Castagne,Pass (Live),Jamie Vardy,Pass (Live),2020-09-20,Leicester City,Burnley
Jay Rodriguez,22.0,Burnley,Off Target,26,Right Foot,0,Charlie Taylor,Pass (Live),Jimmy Dunne,Pass (Live),2020-09-20,Leicester City,Burnley
Harvey Barnes,28.0,Leicester City,Off Target,19,Right Foot,0,Youri Tielemans,Pass (Live),Timothy Castagne,Tackle,2020-09-20,Leicester City,Burnley
